sep=	
1185709	Data Fusion and Cost Minimization for Intrusion Detection.	Devi Parikh,Tsuhan Chen		IEEE Transactions on Information Forensics and Security
1185710	A Multimodal Approach for Face Modeling and Recognition.	Mohammad H. Mahoor,Mohamed Abdel-Mottaleb		IEEE Transactions on Information Forensics and Security
1185711	A Network Coding Approach to Secret Key Distribution.	Paulo F. Oliveira,João Barros		IEEE Transactions on Information Forensics and Security
1185712	Detection of Double-Compression in JPEG Images for Applications in Steganography.	Tomás Pevný,Jessica J. Fridrich		IEEE Transactions on Information Forensics and Security
1185713	Projecting Cyberattacks Through Variable-Length Markov Models.	Daniel S. Fava,Stephen R. Byers,S. J. Yang		IEEE Transactions on Information Forensics and Security
1185714	Digital Single Lens Reflex Camera Identification From Traces of Sensor Dust.	Ahmet Emir Dirik,Husrev T. Sencar,Nasir D. Memon		IEEE Transactions on Information Forensics and Security
1185715	An FPGA-Based Network Intrusion Detection Architecture.	Abhishek Das,David Nguyen,Joseph Zambreno,Gokhan Memik,Alok N. Choudhary		IEEE Transactions on Information Forensics and Security
1185716	Determining Image Origin and Integrity Using Sensor Noise.	Mo Chen,Jessica J. Fridrich,Miroslav Goljan,Jan Lukás		IEEE Transactions on Information Forensics and Security
1185717	Graphical Inference for Multiple Intrusion Detection.	Tung Le,Christoforos N. Hadjicostis		IEEE Transactions on Information Forensics and Security
1185718	On the Distinguishability of Distance-Bounded Permutations in Ordered Channels.	Juan M. Estévez-Tapiador,Julio César Hernández Castro,Almudena Alcaide,Arturo Ribagorda		IEEE Transactions on Information Forensics and Security
1185719	New Additive Watermark Detectors Based On A Hierarchical Spatially Adaptive Image Model.	Antonis Mairgiotis,Nikolas P. Galatsanos,Yongyi Yang		IEEE Transactions on Information Forensics and Security
1185720	Secure Interdomain Routing Registry.	E-yong Kim,Li Xiao,Klara Nahrstedt,Kunsoo Park		IEEE Transactions on Information Forensics and Security
1185721	Effect of Severe Image Compression on Iris Recognition Performance.	John Daugman,Cathryn Downing		IEEE Transactions on Information Forensics and Security
1185722	A Novel Difference Expansion Transform for Reversible Data Embedding.	Hyoung-Joong Kim,Vasiliy Sachnev,Yun-Qing Shi,Jeho Nam,Hyon-Gon Choo		IEEE Transactions on Information Forensics and Security
1185723	An Analysis of Lightweight Encryption Schemes for Fingerprint Images.	Dominik Engel,Elias Pschernig,Andreas Uhl		IEEE Transactions on Information Forensics and Security
1185724	Horizontal and Vertical 2DPCA-Based Discriminant Analysis for Face Verification on a Large-Scale Database.	Jian Yang,Chengjun Liu		IEEE Transactions on Information Forensics and Security
1185725	Nonintrusive Component Forensics of Visual Sensors Using Output Images.	Ashwin Swaminathan,Min Wu,K. J. Ray Liu		IEEE Transactions on Information Forensics and Security
1185726	Protecting Biometric Templates With Sketch: Theory and Practice.	Yagiz Sutcu,Qiming Li,Nasir D. Memon		IEEE Transactions on Information Forensics and Security
1185727	Optical Watermarking for Printed Document Authentication.	S. Huang,J. K. Wu		IEEE Transactions on Information Forensics and Security
1185728	A Parameter-Free Framework for General Supervised Subspace Learning.	Shuicheng Yan,Jianzhuang Liu,Xiaoou Tang,Thomas S. Huang		IEEE Transactions on Information Forensics and Security
1185729	Fingerprint-Based Fuzzy Vault: Implementation and Performance.	Karthik Nandakumar,Anil K. Jain,Sharath Pankanti		IEEE Transactions on Information Forensics and Security
1185730	Correction to "A Framework for Robust Watermarking of H.264 Encoded Video With Controllable Detection Performance".	Maneli Noorkami,Russell M. Mersereau		IEEE Transactions on Information Forensics and Security
1185731	Application of Projective Invariants in Hand Geometry Biometrics.	Gang Zheng,Chia-Jiu Wang,Terrence E. Boult		IEEE Transactions on Information Forensics and Security
1185732	Channel Identification: Secret Sharing Using Reciprocity in Ultrawideband Channels.	Robert Wilson,David Tse,Robert A. Scholtz		IEEE Transactions on Information Forensics and Security
1185733	Derivation of Error Distribution in Least Squares Steganalysis.	Andrew D. Ker		IEEE Transactions on Information Forensics and Security
1185734	Multimodal Wireless Networks: Communication and Surveillance on the Same Infrastructure.	Jianjun Chen,Zoltan Safar,John Aasted Sorensen		IEEE Transactions on Information Forensics and Security
1185735	Exposing Digital Forgeries in Interlaced and Deinterlaced Video.	Weihong Wang,Hany Farid		IEEE Transactions on Information Forensics and Security
1185736	Palmprint Classification Using Multiple Advanced Correlation Filters and Palm-Specific Segmentation.	Pablo H. Hennings-Yeomans,B. V. K. Vijaya Kumar,Marios Savvides		IEEE Transactions on Information Forensics and Security
1185737	Reversible Data-Hiding Scheme for 2-D Vector Maps Based on Difference Expansion.	Xiao Tong Wang,Cheng Yong Shao,X. G. Xu,Xia Mu Niu		IEEE Transactions on Information Forensics and Security
1185738	Optimized Feature Extraction for Learning-Based Image Steganalysis.	Ying Wang,Pierre Moulin		IEEE Transactions on Information Forensics and Security
1185739	Performance Analysis of Robust Audio Hashing.	Félix Balado,Neil J. Hurley,Elizabeth P. McCarthy,Guenole C. M. Silvestre		IEEE Transactions on Information Forensics and Security
1185740	Learning Discriminant Person-Specific Facial Models Using Expandable Graphs.	Stefanos Zafeiriou,Anastasios Tefas,Ioannis Pitas		IEEE Transactions on Information Forensics and Security
1185741	Performance Analysis of Scalar DC-QIM for Zero-Bit Watermarking.	Jean-Philippe Boyer,Pierre Duhamel,Jacques Blanc-Talon		IEEE Transactions on Information Forensics and Security
1185742	A Cascade Framework for a Real-Time Statistical Plate Recognition System.	Shen-Zheng Wang,Hsi-Jian Lee		IEEE Transactions on Information Forensics and Security
1185743	Lossless Data Embedding With High Embedding Capacity Based on Declustering for VQ-Compressed Codes.	Chin-Chen Chang,Yi-Pei Hsieh,Chih-Yang Lin		IEEE Transactions on Information Forensics and Security
1185744	Class-Specific Kernel-Discriminant Analysis for Face Verification.	Georgios Goudelis,Stefanos Zafeiriou,Anastasios Tefas,Ioannis Pitas		IEEE Transactions on Information Forensics and Security
1185745	Noniterative Algorithms for Sensitivity Analysis Attacks.	Maha El Choubassi,Pierre Moulin		IEEE Transactions on Information Forensics and Security
1185746	Warping-Based Offline Signature Recognition.	Gady Agam,Suneel Suresh		IEEE Transactions on Information Forensics and Security
1185747	Statistical Models for Assessing the Individuality of Fingerprints.	Yongfang Zhu,Sarat C. Dass,Anil K. Jain		IEEE Transactions on Information Forensics and Security
1185748	Shape-Driven Gabor Jets for Face Description and Authentication.	Daniel González-Jiménez,José Luis Alba-Castro		IEEE Transactions on Information Forensics and Security
1185749	Guest Editorial: Special Issue on Human Detection and Recognition.	Bir Bhanu,Nalini K. Ratha,B. V. K. Vijaya Kumar,Rama Chellappa,Josef Bigün		IEEE Transactions on Information Forensics and Security
1185750	A Framework for Robust Watermarking of H.264-Encoded Video With Controllable Detection Performance.	Maneli Noorkami,Russell M. Mersereau		IEEE Transactions on Information Forensics and Security
1185751	Gait Recognition Using Compact Feature Extraction Transforms and Depth Information.	Dimosthenis Ioannidis,Dimitrios Tzovaras,Ioannis G. Damousis,Savvas Argyropoulos,Konstantinos Moustakas		IEEE Transactions on Information Forensics and Security
1185752	Double-Sided Watermark Embedding and Detection.	Jidong Zhong,Shangteng Huang		IEEE Transactions on Information Forensics and Security
1185753	A Comparative Study of Fingerprint Image-Quality Estimation Methods.	Fernando Alonso-Fernandez,Julian Fiérrez-Aguilar,Javier Ortega-Garcia,Joaquin Gonzalez-Rodriguez,Hartwig Fronthaler,Klaus Kollreider,Josef Bigün		IEEE Transactions on Information Forensics and Security
1185754	An Evaluation of Image Sampling and Compression for Human Iris Recognition.	Soumyadip Rakshit,Donald M. Monro		IEEE Transactions on Information Forensics and Security
1185755	Exposing Digital Forgeries in Complex Lighting Environments.	Micah K. Johnson,Hany Farid		IEEE Transactions on Information Forensics and Security
1185756	Multiscale Representation for 3-D Face Recognition.	Jamie Cook,Vinod Chandran,Sridha Sridharan		IEEE Transactions on Information Forensics and Security
1185757	3-D Face Recognition Based on Warped Example Faces.	Le Zou,Samuel Cheng,Zixiang Xiong,Mi Lu,Kenneth R. Castleman		IEEE Transactions on Information Forensics and Security
1185758	Biometric Identification Based on Frequency Analysis of Cardiac Sounds.	Francesco Beritelli,Salvatore Serrano		IEEE Transactions on Information Forensics and Security
1185759	Robust and Secure Image Hashing via Non-Negative Matrix Factorizations.	Vishal Monga,Mehmet Kivanç Mihçak		IEEE Transactions on Information Forensics and Security
1185760	Unicity Distance of Robust Image Hashing.	Yinian Mao,Min Wu		IEEE Transactions on Information Forensics and Security
1185761	Using Support Vector Machines to Enhance the Performance of Bayesian Face Recognition.	Zhifeng Li,Xiaoou Tang		IEEE Transactions on Information Forensics and Security
1185762	Defense Against Injecting Traffic Attacks in Wireless Mobile Ad-Hoc Networks.	Wei Yu,K. J. Ray Liu		IEEE Transactions on Information Forensics and Security
1185763	Optimum Detection for Spread-Spectrum Watermarking That Employs Self-Masking.	Wei Liu,Lina Dong,Wenjun Zeng		IEEE Transactions on Information Forensics and Security
1185764	Combatting Ambiguity Attacks via Selective Detection of Embedded Watermarks.	Husrev T. Sencar,Nasir D. Memon		IEEE Transactions on Information Forensics and Security
1185765	Toward Pose-Invariant 2-D Face Recognition Through Point Distribution Models and Facial Symmetry.	Daniel González-Jiménez,José Luis Alba-Castro		IEEE Transactions on Information Forensics and Security
1185766	Human Identification From Dental X-Ray Images Based on the Shape and Appearance of the Teeth.	Omaima Nomir,Mohamed Abdel-Mottaleb		IEEE Transactions on Information Forensics and Security
1185767	Real-Time Face Detection and Motion Analysis With Application in "Liveness" Assessment.	Klaus Kollreider,Hartwig Fronthaler,Maycel Isaac Faraj,Josef Bigün		IEEE Transactions on Information Forensics and Security
1185768	Face Verification Using Template Matching.	Anil Kumar Sao,B. Yegnanarayana		IEEE Transactions on Information Forensics and Security
1185769	Securing Cooperative Ad-Hoc Networks Under Noise and Imperfect Monitoring: Strategies and Game Theoretic Analysis.	Wei Yu,Zhu Ji,K. J. Ray Liu		IEEE Transactions on Information Forensics and Security
1185770	Reversible Image Watermarking Based on Integer-to-Integer Wavelet Transform.	Sunil Lee,Chang Dong Yoo,Ton Kalker		IEEE Transactions on Information Forensics and Security
1185771	Noise Reduction in Side Channel Attack Using Fourth-Order Cumulant.	Thanh-Ha Le,Jessy Clédière,Christine Servière,Jean-Louis Lacoume		IEEE Transactions on Information Forensics and Security
1185772	A Memetic Fingerprint Matching Algorithm.	Weiguo Sheng,Gareth Howells,Michael C. Fairhurst,Farzin Deravi		IEEE Transactions on Information Forensics and Security
1185773	Steganalysis of Embedding in Two Least-Significant Bits.	Andrew D. Ker		IEEE Transactions on Information Forensics and Security
1185774	Decode-Time Forensic Watermarking of AAC Bitstreams.	Serap Kirbiz,Aweke N. Lemma,Mehmet Utku Celik,Stefan Katzenbeisser		IEEE Transactions on Information Forensics and Security
1185775	3-D Face Recognition Using Local Appearance-Based Models.	Hazim Kemal Ekenel,Hua Gao,Rainer Stiefelhagen		IEEE Transactions on Information Forensics and Security
1185776	Analysis and Protection of Dynamic Membership Information for Group Key Distribution Schemes.	Yan Lindsay Sun,K. J. Ray Liu		IEEE Transactions on Information Forensics and Security
1185777	Using Perceptual Models to Improve Fidelity and Provide Resistance to Valumetric Scaling for Quantization Index Modulation Watermarking.	Qiao Li,Ingemar J. Cox		IEEE Transactions on Information Forensics and Security
1185778	Detecting Spoofing and Anomalous Traffic in Wireless Networks via Forge-Resistant Relationships.	Qing Li,Wade Trappe		IEEE Transactions on Information Forensics and Security
1185779	A New Steganographic Method for Data Hiding in Microsoft Word Documents by a Change Tracking Technique.	Tsung-Yuan Liu,Wen-Hsiang Tsai		IEEE Transactions on Information Forensics and Security
1185780	A Robust Fingerprint Indexing Scheme Using Minutia Neighborhood Structure and Low-Order Delaunay Triangles.	Xuefeng Liang,Arijit Bishnu,Tetsuo Asano		IEEE Transactions on Information Forensics and Security
1286498	Fingerprint-Quality Index Using Gradient Components.	Sanghoon Lee,Hee-seung Choi,Kyoungtaek Choi,Jaihie Kim		IEEE Transactions on Information Forensics and Security
1286499	Scalar DC-QIM for Semifragile Authentication.	Jean-Philippe Boyer,Pierre Duhamel,Jacques Blanc-Talon		IEEE Transactions on Information Forensics and Security
1286500	Security of Lattice-Based Data Hiding Against the Watermarked-Only Attack.	Luis Pérez-Freire,Fernando Pérez-González		IEEE Transactions on Information Forensics and Security
1286501	Toward Compression of Encrypted Images and Video Sequences.	Daniel Schonberg,Stark C. Draper,Chuohao Yeo,Kannan Ramchandran		IEEE Transactions on Information Forensics and Security
1286502	Recognizing Rotated Faces From Frontal and Side Views: An Approach Toward Effective Use of Mugshot Databases.	Xiaozheng Zhang,Yongsheng Gao,Maylor K. H. Leung		IEEE Transactions on Information Forensics and Security
1286503	Multiclass Detector of Current Steganographic Methods for JPEG Format.	Tomás Pevný,Jessica J. Fridrich		IEEE Transactions on Information Forensics and Security
1286504	Hierarchical Watermarking of Semiregular Meshes Based on Wavelet Transform.	Kai Wang,Guillaume Lavoué,Florence Denis,Atilla Baskurt		IEEE Transactions on Information Forensics and Security
1286505	Cryptographic Secrecy of Steganographic Matrix Embedding.	Phillip A. Regalia		IEEE Transactions on Information Forensics and Security
1286506	A Buyer-Seller Watermarking Protocol Based on Secure Embedding.	Stefan Katzenbeisser,Aweke N. Lemma,Mehmet Utku Celik,Michiel van der Veen,Martijn Maas		IEEE Transactions on Information Forensics and Security
1286507	Regression From Uncertain Labels and Its Applications to Soft Biometrics.	Shuicheng Yan,Huan Wang,Xiaoou Tang,Jianzhuang Liu,Thomas S. Huang		IEEE Transactions on Information Forensics and Security
1286508	Hiding Traces of Resampling in Digital Images.	Matthias Kirchner,Rainer Böhme		IEEE Transactions on Information Forensics and Security
