sep=	
871781	Directions and Methodologies for Empirical Software Engineering Research.	Rachel Harrison,N. Badoo,Evelyn J. Barry,Stefan Biffl,A. Parra,Bruce Winter,Jürgen Wüst		Empirical Software Engineering
871782	Descriptive Software Process Modeling-How to Deal with Sensitive Process Information.	Ulrike Becker-Kornstaedt		Empirical Software Engineering
871783	Visual Depiction of Decision Statements: What is Best for Programmers and Non-Programmers?	James D. Kiper,Brent Auernheimer,Charles K. Ames		Empirical Software Engineering
871784	Software Process Improvement Problems in Twelve Software Companies: An Empirical Analysis.	Sarah Beecham,Tracy Hall,Austen Rainer		Empirical Software Engineering
871785	Process Modelling and Empirical Studies of Software Evolution (PMESSE`97) Workshop Report.	Rachel Harrison,Lionel C. Briand,John W. Daly,Marc I. Kellner,David Raffo,Martin J. Shepperd		Empirical Software Engineering
871786	Empirical Studies of Evolving Systems.	K. Bennett,Elizabeth Burd,Chris F. Kemerer,M. M. Lehman,M. Lee,Raymond J. Madachy,C. Mair,Dag I. K. Sjøberg,Sandra Slaughter		Empirical Software Engineering
871787	Experimental Evaluation of Program Slicing for Fault Localization.	Shinji Kusumoto,Akira Nishimatsu,Keisuke Nishie,Katsuro Inoue		Empirical Software Engineering
871788	An Instrument for Assessing Software Measurement Programs.	Michael Berry,D. Ross Jeffery		Empirical Software Engineering
871789	Cost-effective Detection of Software Defects through Perspective-based Inspections.	Oliver Laitenberger		Empirical Software Engineering
871790	Using a Reliability Growth Model to Control Software Inspection.	Stefan Biffl,Walter J. Gutjahr		Empirical Software Engineering
871791	An Industrial Case Study to Examine a Non-Traditional Inspection Implementation for Requirements Specifications.	Oliver Laitenberger,Thomas Beil,Thilo Schwinn		Empirical Software Engineering
871792	A Guttman Scaling of CMM Level 2 Practices: Investigating the Implementation Sequences Underlying Software Engineering Maturity.	John G. Bilotta,John F. McGrew		Empirical Software Engineering
871793	Software Group Reviews and the Impact of Procedural Roles on Defect Detection Performance.	Lesley Pek Wee Land		Empirical Software Engineering
871794	How Software Engineering Tools Organize Programmer Behavior During the Task of Data Encapsulation.	Robert W. Bowdidge,William G. Griswold		Empirical Software Engineering
871795	The Use of Procedural Roles in Code Inspections: An Experimental Study.	Lesley Pek Wee Land,Chris Sauer,D. Ross Jeffery		Empirical Software Engineering
871796	Can you Trust a Single Data Source Exploratory Software Engineering Case Study?	Lars Bratthall,Magne Jørgensen		Empirical Software Engineering
871797	Empirical Evaluation of Software Maintenance Technologies.	Filippo Lanubile		Empirical Software Engineering
871798	Guest Editor`s Introduction.	Lionel C. Briand		Empirical Software Engineering
871799	Requirements-Based Estimation of Change Costs.	Luigi Lavazza,Giuseppe Valetto		Empirical Software Engineering
871800	Empirical Studies of Object-Oriented Artifacts, Methods, and Processes: State of the Art and Future Directions.	Lionel C. Briand,Erik Arisholm,Steve Counsell,Frank Houdek,Pascale Thévenod-Fosse		Empirical Software Engineering
871801	Mixing Software Engineering Research and Development-What Needs Ethical Review and What Does Not?	Timothy Lethbridge		Empirical Software Engineering
871802	In this Issue.	Lionel C. Briand,Victor R. Basili		Empirical Software Engineering
871803	Estimating Maintenance Effort by Analogy.	Hareton K. N. Leung		Empirical Software Engineering
871804	An Experimental Comparison of the Maintainability of Object-Oriented and Structured Design Documents.	Lionel C. Briand,Christian Bunse,John W. Daly,Christiane Differding		Empirical Software Engineering
871805	Evaluating Impact Analysis - A Case Study.	Mikael Lindvall		Empirical Software Engineering
871806	A Unified Framework for Cohesion Measurement in Object-Oriented Systems.	Lionel C. Briand,John W. Daly,Jürgen Wüst		Empirical Software Engineering
871807	An Empirically-Based Process for Software Architecture Evaluation.	Mikael Lindvall,Roseanne Tesoriero Tvedt,Patricia Costa		Empirical Software Engineering
871808	Reply to ''Comments to the Paper: Briand, El Emam, Morasca: On the Application of Measurement Theory in Software Engineering.	Lionel C. Briand,Khaled El Emam,Sandro Morasca		Empirical Software Engineering
871809	A Controlled Experiment to Evaluate On-Line Process Guidance.	Christopher M. Lott		Empirical Software Engineering
871810	Empirical Studies of Software Maintenance: A Report from WESS `97.	Lionel C. Briand,Filippo Lanubile,Shari Lawrence Pfleeger,Gregg Rothermel,Norman F. Schneidewind		Empirical Software Engineering
871811	A Comparison of Tool-Based and Paper-Based Software Inspection.	F. MacDonald,J. Miller		Empirical Software Engineering
871812	Replicated Case Studies for Investigating Quality Factors in Object-Oriented Designs.	Lionel C. Briand,Jürgen Wüst,Hakim Lounis		Empirical Software Engineering
871813	Empirical Evaluation of CASE Tools Usage at Nokia.	Alessandro Maccari,Claudio Riva		Empirical Software Engineering
871814	Meta Analysis-A Silver Bullet-for Meta-Analysts.	Andy Brooks		Empirical Software Engineering
871815	On Increasing Our Knowledge of Large-Scale Software Comprehension .	Anneliese von Mayrhauser,A. Marie Vans		Empirical Software Engineering
871816	The Human-Computer Interface Explanation A Correspondence on Jankowski`s Paper on Methodological Support for Structured Analysis.	Andrew Brooks,Bruce Campbell,Louise Scott		Empirical Software Engineering
871817	Assessing and Understanding Efficiency and Success of Software Production.	Anneliese von Mayrhauser,Claes Wohlin,Magnus C. Ohlsson		Empirical Software Engineering
871818	Early Lifecycle Work: Influence of Individual Characteristics, Methodological Constraints, and Interface Constraints.	Andrew Brooks,Fredrik Utbult,Catherine Mulligan,D. Ross Jeffery		Empirical Software Engineering
871819	The Impact of Project Planning Team Experience on Software Project Cost Estimates.	James McDonald		Empirical Software Engineering
871820	Object-Oriented Program Comprehension: Effect of Expertise, Task and Phase.	Jean-Marie Burkhardt,Françoise Détienne,Susan Wiedenbeck		Empirical Software Engineering
871821	Collecting Metrics for CORBA-Based Distributed Systems.	John D. McGregor,Il-Hyung Cho,Brian A. Malloy,E. Lowry Curry,Chanika Hobatr		Empirical Software Engineering
871822	The Impact of Background and Experience on Software Inspections.	Jeffrey Carver		Empirical Software Engineering
871823	A Comparative Study of Cost Estimation Models for Web Hypermedia Applications.	Emilia Mendes,Ian D. Watson,Chris Triggs,Nile Mosley,Steve Counsell		Empirical Software Engineering
871824	Open-Source Change Logs.	Kai Chen,Stephen R. Schach,Liguo Yu,A. Jefferson Offutt,Gillian Z. Heller		Empirical Software Engineering
871825	Further Experiences with Scenarios and Checklists.	James Miller,Murray Wood,Marc Roper		Empirical Software Engineering
871826	Replicating the CREWS Use Case Authoring Guidelines Experiment.	Karl Cox,Keith Phalp		Empirical Software Engineering
871827	Group Processes in Software Effort Estimation.	Kjetil Moløkken-Østvold,Magne Jørgensen		Empirical Software Engineering
871828	The Control Structure Diagram: An Overview and Initial Evaluation.	James H. Cross II,T. Dean Hendrix,Saeed Maghsoodloo		Empirical Software Engineering
871829	Expert Estimation of Web-Development Projects: Are Software Professionals in Technical Roles More Optimistic Than Those in Non-Technical Roles?	Kjetil Moløkken,Magne Jørgensen		Empirical Software Engineering
871830	An Industrial Case Study of Immediate Benefits of Requirements Engineering Process Improvement at the Australian Center for Unisys Software.	Daniela Damian,Didar Zowghi,Lakshminarayanan Vaidyanathasamy,Yogendra Pal		Empirical Software Engineering
871831	Applying QIP/GQM in a Maintenance Project.	Sandro Morasca		Empirical Software Engineering
871832	When is a Volunteer Not a Volunteer?	Michael Davis		Empirical Software Engineering
871833	Are Reviews an Alternative to Pair Programming?.	Matthias M. Müller		Empirical Software Engineering
871834	Interface Mutation Test Adequacy Criterion: An Empirical Evaluation.	Márcio Eduardo Delamaro,José Carlos Maldonado,Alberto Pasquini,Aditya P. Mathur		Empirical Software Engineering
871835	An Investigation into the Applicability and Validity of Object-Oriented Design Metrics.	Rachel Harrison,Steve Counsell,Reuben V. Nithi		Empirical Software Engineering
871836	Viewpoint: Linking Education With Practice: Involving Software Engineering Educators and Researchers in the Profession.			Empirical Software Engineering
871837	A Review of Experimental Investigations into Object-Oriented Technology.	Ignatios S. Deligiannis,Martin J. Shepperd,Steve Webster,Manos Roumeliotis		Empirical Software Engineering
871838	Early Risk-Management by Identification of Fault-prone Modules.	Niclas Ohlsson,Ann Christin Eriksson,Mary E. Helander		Empirical Software Engineering
871839	Knowledge Management in Medium-Sized Software Consulting Companies.	Torgeir Dingsøyr		Empirical Software Engineering
871840	An Initial Experimental Assessment of the Dynamic Modelling in UML.	Mari Carmen Otero,José Javier Dolado		Empirical Software Engineering
871841	An Instrument for Measuring the Key Factors of Success in Software Process Improvement.	Tore Dybå		Empirical Software Engineering
871842	The Role of Empirical Studies in Process Improvement.	Linda M. Ott,Atte Kinnula,Carolyn B. Seaman,Claes Wohlin		Empirical Software Engineering
871843	Enabling Software Process Improvement: An Investigation of the Importance of Organizational Issues.	Tore Dybå		Empirical Software Engineering
871844	Engineering the Design of Usable Hypermedia.	Fabio Paternò,Cristiano Mancini		Empirical Software Engineering
871845	Ethics and Open Source.	Khaled El Emam		Empirical Software Engineering
871846	A Focus on the Human Side of Software Engineering.	Marian Petre,David Budgen,Jean Scholtz		Empirical Software Engineering
871847	Modelling the Likelihood of Software Process Improvement: An Exploratory Study.	Khaled El Emam,Dennis Goldenson,James McCurley,James D. Herbsleb		Empirical Software Engineering
871848	An Externally Replicated Experiment for Evaluating the Learning Effectiveness of Using Simulations in Software Project Management Education.	Dietmar Pfahl,Oliver Laitenberger,Jörg Dorsch,Günther Ruhe		Empirical Software Engineering
871849	Software Evolution and the Code Fault Introduction Process.	Sebastian G. Elbaum,John C. Munson		Empirical Software Engineering
871850	Picking the Right Problem Frame-An Empirical Study.	Keith Phalp,Karl Cox		Empirical Software Engineering
871851	Benchmarking Kappa: Interrater Agreement in Software Process Assessments.	Khaled El Emam		Empirical Software Engineering
871852	Fault-Threshold Prediction with Linear Programming Methodologies.	Maurizio Pighin,Vili Podgorelec,Peter Kokol		Empirical Software Engineering
871853	Qualitative Analysis of a Requirements Change Process.	Khalel El Emam,Dirk Hoeltje		Empirical Software Engineering
871854	Fundamental Laws and Assumptions of Software Maintenance.	Adam A. Porter		Empirical Software Engineering
871855	Viewpoint Article: Conducting and Presenting Empirical Software Engineering.	Norman E. Fenton		Empirical Software Engineering
871856	Comparing Detection Methods For Software Requirements Inspections: A Replication Using Professional Subjects.	Adam A. Porter,Lawrence G. Votta		Empirical Software Engineering
871857	The Internal Consistencies of the 1987 SEI Maturity Questionnaire and the SPICE Capability Dimension.	Pierfrancesco Fusaro,Khaled El Emam,Bob Smith		Empirical Software Engineering
871858	Empirical Evaluation of Aesthetics-based Graph Layout.	Helen C. Purchase,David A. Carrington,Jo-Anne Allder		Empirical Software Engineering
871859	A Replicated Experiment to Assess Requirements Inspection Techniques.	Pierfrancesco Fusaro,Filippo Lanubile,Giuseppe Visaggio		Empirical Software Engineering
871860	Software Process Simulation Modeling (ProSim`98): Workshop Report.	David Raffo		Empirical Software Engineering
871861	Designing and Conducting an Empirical Study on Test Management Automation.	Griselda Giraudo,Paolo Tonella		Empirical Software Engineering
871862	Empirical Studies Applied to Software Process Models.	David Raffo,Timo Kaltio,Derek Partridge,Keith Phalp,Juan F. Ramil		Empirical Software Engineering
871863	Correction of the Software Science Length Estimator Skewness for 'C' Language Programs.	Michael G. Gonzales,Seshadri Paravastu		Empirical Software Engineering
871864	An Empirical Investigation Of Software Project Schedule Behaviour.	Austen Rainer		Empirical Software Engineering
871865	Ethics in Qualitative Studies of Commercial Software Enterprises Ethical Analysis.	Donald Gotterbarn		Empirical Software Engineering
871866	Are the Perspectives Really Different? - Further Experimentation on Scenario-Based Reading of Requirements.	Björn Regnell,Per Runeson,Thomas Thelin		Empirical Software Engineering
871867	Software Metrics Data Analysis - Exploring the Relative Performance of Some Commonly Used Modeling Techniques.	Andrew R. Gray,Stephen G. MacDonell		Empirical Software Engineering
871868	OPM vs. UML - Experimenting with Comprehension and Construction of Web Application Models.	Iris Reinhartz-Berger,Dov Dori		Empirical Software Engineering
871869	Ethical Issues in Software Engineering Research: A Survey of Current Practice.	Tracy Hall,Valerie Flynn		Empirical Software Engineering
871870	Problems and Prospects in Quantifying Software Maintainability.	Jarrett Rosenberg		Empirical Software Engineering
871871	Techniques of Successful Application of Factor Analysis in Software Measurement.	Nadine Hanebutte,Carol S. Taylor,Reiner R. Dumke		Empirical Software Engineering
871872	Lessons Learned from a Regression Testing Case Study.	David S. Rosenblum,Elaine J. Weyuker		Empirical Software Engineering
871873	Editorial An Issue of Ethics: Responsibilities and Obligations of Empirical Software Engineering Researchers.	Warren Harrison		Empirical Software Engineering
871874	Experience With Regression Test Selection.	Gregg Rothermel,Mary Jean Harrold		Empirical Software Engineering
871875	Editorial.	Warren Harrison		Empirical Software Engineering
871876	An Experimental Evaluation of an Experience-Based Capture-Recapture Method in Software Code Inspections.	Per Runeson,Claes Wohlin		Empirical Software Engineering
871877	Sharing the Wealth: Accumulating and Sharing Lessons Learned in Empirical Software Engineering Research.	Warren Harrison		Empirical Software Engineering
871878	An Extended Replication of an Experiment for Assessing Methods for Software Requirements Inspections.	Kristian Sandahl,Ola Blomkvist,Joachim Karlsson,Christian Krysander,Mikael Lindvall,Niclas Ohlsson		Empirical Software Engineering
871879	Empirical Studies of Software Development and Evolution (ESSDE 99) Workshop Report.	Rachel Harrison		Empirical Software Engineering
871880	Determining the Distribution of Maintenance Categories: Survey versus Measurement.	Stephen R. Schach,Bo Jin,Liguo Yu,Gillian Z. Heller,A. Jefferson Offutt		Empirical Software Engineering
871881	In This Issue.	Warren Harrison,Victor R. Basili		Empirical Software Engineering
871882	A Critical Analysis of PSP Data Quality: Results from a Case Study.	Philip M. Johnson,Anne M. Disney		Empirical Software Engineering
871883	Knowledge Requirements for Software Quality Measurement.	Norman F. Schneidewind		Empirical Software Engineering
871884	Does Every Inspection Really Need a Meeting?	Philip M. Johnson,Danu Tjahjono		Empirical Software Engineering
871885	Nasa Shuttle Software Maintenance Evolution.	Norman F. Schneidewind		Empirical Software Engineering
871886	Comments on `A Simulation Tool for Efficient Analogy Based Cost Estimation', by L. Angelis and I. Stamelos, published in Empirical Software Engineering.	Magne Jørgensen		Empirical Software Engineering
871887	Introduction to Special Issue on Usability Engineering.	Jean Scholtz,Ben Shneiderman		Empirical Software Engineering
871888	Regression Models of Software Development Effort Estimation Accuracy and Bias.	Magne Jørgensen		Empirical Software Engineering
871889	Ethics in Qualitative Studies of Commercial Software Enterprises: Case Description.	Carolyn B. Seaman		Empirical Software Engineering
871890	Reviewing 25 Years of Testing Technique Experiments.	Natalia Juristo Juzgado,Ana María Moreno,Sira Vegas		Empirical Software Engineering
871891	Controlling Overfitting in Classification-Tree Models of Software Quality.	Taghi M. Khoshgoftaar,Edward B. Allen		Empirical Software Engineering
871892	A Survey of Documentation Practice within Corrective Maintenance.	Mira Kajko-Mattsson		Empirical Software Engineering
871893	Classification of Fault-Prone Software Modules: Prior Probabilities, Costs, and Model Evaluation.	Taghi M. Khoshgoftaar,Edward B. Allen		Empirical Software Engineering
871894	Collecting Feedback during Software Engineering Experiments.	Amela Karahasanovic,Bente Anda,Erik Arisholm,Siw Elisabeth Hove,Magne Jørgensen,Dag I. K. Sjøberg,Ray Welland		Empirical Software Engineering
871895	The Study of Software Maintenance Organizations and Processes.	Carolyn B. Seaman,Victor R. Basili		Empirical Software Engineering
871896	The Usability Problem Taxonomy: A Framework for Classification and Analysis.	Susan L. Keenan,H. Rex Hartson,Dennis G. Kafura,Robert S. Schulman		Empirical Software Engineering
871897	An Ethnographic Study of XP Practice.	Helen Sharp,Hugh Robinson		Empirical Software Engineering
871898	Methodologies for Performing Empirical Studies: Report from the International Workshop on Empirical Studies of Software Maintenance.	Chris F. Kemerer,Sandra Slaughter		Empirical Software Engineering
871899	Investigating the Role of Use Cases in the Construction of Class Diagrams.	Bente Anda,Dag I. K. Sjøberg		Empirical Software Engineering
871900	In this Issue.			Empirical Software Engineering
871901	A Comparative Study of Ordering and Classification of Fault-Prone Software Modules.	Taghi M. Khoshgoftaar,Edward B. Allen		Empirical Software Engineering
871902	On Building Prediction Systems for Software Engineers.	Martin J. Shepperd,Michelle Cartwright,Gada F. Kadoda		Empirical Software Engineering
871903	Knowledge-Sharing Issues in Experimental Software Engineering.	Forrest Shull,Manoel G. Mendonça,Victor R. Basili,Jeffrey Carver,José Carlos Maldonado,Sandra Camargo Pinto Ferraz Fabbri,Guilherme Horta Travassos,Maria Cristina Ferreira de Oliveira		Empirical Software Engineering
871904	Not Your Ordinary Research.	Joan E. Sieber		Empirical Software Engineering
871905	Protecting Research Subjects, Employees and Researchers: Implications for Software Engineering.	Joan E. Sieber		Empirical Software Engineering
871906	A Study of Strategies for Computerized Critiquing of Programmers.	Barry G. Silverman,Toufic Mehzer		Empirical Software Engineering
871907	Beg, Borrow, or Steal: Using Multidisciplinary Approaches in Empirical Software Engineering Research.	Susan Elliott Sim,Janice Singer,Margaret-Anne D. Storey		Empirical Software Engineering
871908	Ethics and Empirical Studies of Software Engineering.	Janice Singer,Norman G. Vinson		Empirical Software Engineering
871909	Why and How Research Ethics Matters to You. Yes, You!	Janice Singer,Norman G. Vinson		Empirical Software Engineering
871910	A Short Note on Safest Default Missingness Mechanism Assumptions.	Qinbao Song,Martin J. Shepperd,Michelle Cartwright		Empirical Software Engineering
871911	A Further Empirical Investigation of the Relationship Between MRE and Project Size.	Erik Stensrud,Tron Foss,Barbara Kitchenham,Ingunn Myrtveit		Empirical Software Engineering
871912	Is it Ethical to Evaluate Web-based Learning Tools using Students?	Margaret-Anne D. Storey,B. Phillips,Mechthild Maczewski		Empirical Software Engineering
871913	An Empirical Method for Selecting Software Reliability Growth Models.	Catherine Stringfellow,Anneliese Amschler Andrews		Empirical Software Engineering
871914	An Empirical Exploration of the Distributions of the Chidamber and Kemerer Object-Oriented Metrics Suite.	Giancarlo Succi,Witold Pedrycz,Snezana Djokic,Paolo Zuliani,Barbara Russo		Empirical Software Engineering
871915	An Investigation on the Occurrence of Service Requests in Commercial Software Applications.	Giancarlo Succi,Witold Pedrycz,Milorad Stefanovic,Barbara Russo		Empirical Software Engineering
871916	An Investigation of a Method for Identifying a Software Architecture Candidate with Respect to Quality Attributes.	Mikael Svahnberg,Claes Wohlin		Empirical Software Engineering
871917	Empirical Evaluations of Usage-Based Reading and Fault Content Estimation for Software Inspections.	Thomas Thelin		Empirical Software Engineering
871918	Evaluation of Usage-Based Reading-Conclusions after Three Experiments.	Thomas Thelin,Per Runeson,Claes Wohlin,Thomas Olsson,Carina Andersson		Empirical Software Engineering
871919	Hints for Reviewing Empirical Work in Software Engineering.	Walter F. Tichy		Empirical Software Engineering
871920	Report from an Experiment: Impact of Documentation on Maintenance.	Eirik Tryggeseth		Empirical Software Engineering
871921	The Practical Use of Empirical Studies for Maintenance Process Improvement.	Jon D. Valett		Empirical Software Engineering
871922	Getting to the Source of Ethical Issues.	Norman G. Vinson,Janice Singer		Empirical Software Engineering
871923	A Controlled Experiment Comparing the Maintainability of Programs Designed with and without Design Patterns-A Replication in a Real Programming Environment.	Marek Vokác,Walter F. Tichy,Dag I. K. Sjøberg,Erik Arisholm,Magne Aldrin		Empirical Software Engineering
871924	An Empirical Study of Analogy-based Software Effort Estimation.	Fiona Walkerden,D. Ross Jeffery		Empirical Software Engineering
871925	A Replicated Empirical Study of the Impact of the Methods in the PSP on Individual Engineers.	Anders Wesslén		Empirical Software Engineering
871926	Improved Software Cost Estimation - A Robust and Interpretable Modelling Method and a Comprehensive Empirical Investigation.	Isabella Wieczorek		Empirical Software Engineering
871927	Conference Report: The Seventh Empirical Studies of Programmers Workshop.	Susan Wiedenbeck		Empirical Software Engineering
871928	Are Individual Differences in Software Development Performance Possible to Capture Using a Quantitative Survey?.	Claes Wohlin		Empirical Software Engineering
871929	Prioritizing and Assessing Software Project Success Factors and Project Characteristics using Subjective Data.	Claes Wohlin,Anneliese Amschler Andrews		Empirical Software Engineering
871930	A Preliminary Software Engineering Theory as Investigated by Published Experiments.	Andreas Zendler		Empirical Software Engineering
871931	Perspective-based Usability Inspection: An Empirical Validation of Efficacy.	Zhijun Zhang,Victor R. Basili,Ben Shneiderman		Empirical Software Engineering
871932	Comments to the Paper: Briand, Eman, Morasca: On the Application of Measurement Theory in Software Engineering.	Horst Zuse		Empirical Software Engineering
871933	Quantitative Measurements of the Influence of Participant Roles during Peer Review Meetings.	Patrick d'Astous,Pierre N. Robillard,Françoise Détienne,Willemien Visser		Empirical Software Engineering
871934	Using Metaphor to Analyse Qualitative Data: Vulcans and Humans in Software Development.	Helen Sharp,Mark Woodman,Fiona Hovenden		Empirical Software Engineering
871935	When Software Engineers Met Research Scientists: A Case Study.	Judith Segal		Empirical Software Engineering
871936	An Empirical Approach to Characterizing Risky Software Projects Based on Logistic Regression Analysis.	Yasunari Takagi,Osamu Mizuno,Tohru Kikuno		Empirical Software Engineering
871937	Methodology Support in CASE Tools and Its Impact on Individual Acceptance and Use: A Controlled Experiment.	Jörg Zettel		Empirical Software Engineering
871938	Supporting Controlled Experimentation with Testing Techniques: An Infrastructure and its Potential Impact.	Hyunsook Do,Sebastian G. Elbaum,Gregg Rothermel		Empirical Software Engineering
871939	The Influence of the Level of Abstraction on the Evolvability of Conceptual Models of Information Systems.	Jan Verelst		Empirical Software Engineering
871940	Studying Software Engineers: Data Collection Techniques for Software Field Studies.	Timothy C. Lethbridge,Susan Elliott Sim,Janice Singer		Empirical Software Engineering
871941	Requirements Engineering and Downstream Software Development: Findings from a Case Study.	Daniela Damian,James Chisan,Lakshminarayanan Vaidyanathasamy,Yogendra Pal		Empirical Software Engineering
871942	A Characterisation Schema for Software Testing Techniques.	Sira Vegas,Victor R. Basili		Empirical Software Engineering
871943	An evaluation of combination strategies for test case selection.	Mats Grindal,Birgitta Lindström,Jeff Offutt,Sten F. Andler		Empirical Software Engineering
871944	In this issue.	Lionel C. Briand,Victor R. Basili		Empirical Software Engineering
871945	Replaying development history to assess the effectiveness of change propagation tools.	Ahmed E. Hassan,Richard C. Holt		Empirical Software Engineering
871946	Prioritizing JUnit Test Cases: An Empirical Assessment and Cost-Benefits Analysis.	Hyunsook Do,Gregg Rothermel,Alex Kinneer		Empirical Software Engineering
871947	Investigating the extreme programming system-An empirical study.	Panagiotis Sfetsos,Lefteris Angelis,Ioannis Stamelos		Empirical Software Engineering
871948	An empirical study of the effect of complexity, platform, and program type on software development effort of business applications.	Girish H. Subramanian,Parag C. Pendharkar,Mary Wallace		Empirical Software Engineering
871949	The Impact of an Agile Methodology on the Well Being of Development Teams.	Sharifah Lailee Syed-Abdullah,Mike Holcombe,Marian Gheorghe		Empirical Software Engineering
871950	An empirical study of variations in COTS-based software development processes in the Norwegian IT industry.	Jingyue Li,Finn Olav Bjørnson,Reidar Conradi,Vigdis By Kampenes		Empirical Software Engineering
871951	Subjective evaluation of software evolvability using code smells: An empirical study.	Mika Mäntylä,Casper Lassenius		Empirical Software Engineering
871952	An empirical study of fine-grained software modifications.	Daniel M. Germán		Empirical Software Engineering
871953	Input validation analysis and testing.	Jane Huffman Hayes,Jeff Offutt		Empirical Software Engineering
871954	Empirical Characterization of Session-Based Workload and Reliability for Web Servers.	Katerina Goseva-Popstojanova,Ajay Deep Singh,Sunil Mazimdar,Fengbin Li		Empirical Software Engineering
871955	Experiences from introducing UML-based development in a large safety-critical project.	Bente Anda,Kai Hansen,Ingolf Gullesen,Hanne Kristin Thorsen		Empirical Software Engineering
871956	Integrating agile software development into stage-gate managed product development.	Daniel Karlström,Per Runeson		Empirical Software Engineering
871957	The Economics of Unit Testing.	Michael Ellims,James Bridges,Darrel C. Ince		Empirical Software Engineering
871958	An experimental evaluation of a higher-ordered-typed-functional specification-based test-generation technique.	Avik Sinha,Carol Smidts		Empirical Software Engineering
871959	Using patterns for the refinement and translationof UML models: A controlled experiment.	Christian Bunse		Empirical Software Engineering
871960	An experiment on linguistic tool support for consolidation of requirements from multiple sources in market-driven product development.	Johan Natt och Dag,Thomas Thelin,Björn Regnell		Empirical Software Engineering
871961	Benchmarking -nearest neighbour imputation with homogeneous Likert data.	Per Jönsson,Claes Wohlin		Empirical Software Engineering
871962	Protocols in the use of empirical software engineering artifacts.	Victor R. Basili,Marvin V. Zelkowitz,Dag I. K. Sjøberg,Philip Johnson,Anthony J. Cowling		Empirical Software Engineering
871963	Simulated annealing applied to test generation: landscape characterization and stopping criteria.	Hélène Waeselynck,Pascale Thévenod-Fosse,Olfa Abdellatif-Kaddour		Empirical Software Engineering
871964	A flexible method for software effort estimation by analogy.	Jingzhou Li,Günther Ruhe,Ahmed Al-Emran,Michael M. Richter		Empirical Software Engineering
871965	Pair-wise comparisons versus planning game partitioning - experiments on requirements prioritisation techniques.	Lena Karlsson,Thomas Thelin,Björn Regnell,Patrik Berander,Claes Wohlin		Empirical Software Engineering
