sep=	
"743655"	"1063686"
"743657"	""
"743666"	""
"743669"	""
"743670"	"1149750"
"743673"	"5614"
"743673"	"121652"
"743673"	"121645"
"743673"	"121833"
"743673"	"121808"
"743673"	"174794"
"743673"	"174800"
"743673"	"174900"
"743673"	"174803"
"743673"	"177499"
"743673"	"831748"
"743675"	""
"743678"	"2085"
"743678"	"14306"
"743678"	"374675"
"743678"	"526780"
"743678"	"641841"
"743678"	"746837"
"743689"	"860751"
"743694"	""
"743704"	""
"743706"	"85"
"743706"	"6014"
"743706"	"82690"
"743706"	"150982"
"743706"	"559716"
"743706"	"579853"
"743706"	"674434"
"743706"	"674886"
"743706"	"771084"
"743706"	"776841"
"743706"	"833152"
"743706"	"1073911"
"743706"	"1128143"
"743706"	"1129490"
"743709"	""
"743722"	"593470"
"743722"	"593347"
"743722"	"786833"
"743722"	"807965"
"743722"	"1103670"
"743722"	"1333790"
"743735"	""
"743736"	""
"743747"	"746522"
"743747"	"3003838"
"743750"	""
"743751"	""
"743752"	""
"743765"	""
"743769"	""
"743776"	""
"743786"	""
"743792"	""
"743794"	""
"743797"	""
"743799"	"814375"
"743799"	"874662"
"743799"	"891254"
"743799"	"1054442"
"743799"	"1082058"
"743799"	"3003382"
"743800"	""
"743803"	"138451"
"743803"	"639467"
"743803"	"640487"
"743803"	"640526"
"743803"	"860823"
"743803"	"860853"
"743803"	"1116871"
"743803"	"1333825"
"743806"	""
"743808"	""
"743811"	""
"743812"	"1333649"
"743812"	"3660948"
"743815"	"846212"
"743815"	"912413"
"743816"	""
"743819"	"738610"
"743819"	"1065711"
"743822"	"2076"
"743822"	"2360"
"743822"	"41783"
"743822"	"773616"
"743822"	"1129088"
"743830"	""
"743847"	"385617"
"743847"	"940013"
"743847"	"1046328"
"743847"	"1046227"
"743847"	"3291966"
"743850"	""
"743857"	""
"743859"	""
"743863"	""
"743865"	"2333"
"743865"	"818296"
"743865"	"839527"
"743865"	"857188"
"743867"	""
"743868"	"875088"
"743869"	""
"743875"	""
"743876"	"588416"
"743876"	"612939"
"743877"	"152257"
"743877"	"152258"
"743877"	"167345"
"743877"	"261009"
"743877"	"264329"
"743877"	"264358"
"743877"	"643188"
"743877"	"666645"
"743877"	"666662"
"743877"	"771309"
"743877"	"806957"
"743877"	"833064"
"743877"	"891590"
"743877"	"892020"
"743877"	"892422"
"743877"	"892482"
"743877"	"892617"
"743877"	"892618"
"743877"	"985656"
"743877"	"1346070"
"743885"	""
"743893"	""
"743895"	""
"743896"	""
"743902"	"538492"
"743902"	"600603"
"743902"	"806957"
"743902"	"1047420"
"743902"	"1047444"
"743906"	"846207"
"743906"	"3005528"
"743911"	""
"743912"	""
"743913"	""
"743914"	""
"743923"	"746957"
"743923"	"748680"
"743923"	"860990"
"743923"	"979746"
"743924"	""
"743926"	"56842"
"743926"	"1082058"
"743926"	"3004670"
"743926"	"3627317"
"743932"	""
"743936"	""
"743937"	"1009070"
"743937"	"3097345"
"743942"	"582176"
"743946"	""
"743948"	""
"743949"	""
"743950"	""
"743951"	"381153"
"743951"	"478411"
"743951"	"745243"
"743951"	"806191"
"743951"	"911963"
"743952"	""
"743954"	""
"743955"	"26597"
"743955"	"738703"
"743955"	"928736"
"743956"	""
"743957"	"207160"
"743957"	"557623"
"743957"	"613482"
"743957"	"795517"
"743957"	"996376"
"743958"	""
"743960"	""
"743962"	""
"743964"	""
"743966"	""
"743968"	"10155"
"743968"	"54902"
"743968"	"601051"
"743968"	"674598"
"743968"	"855954"
"743968"	"877071"
"743968"	"928704"
"743968"	"938202"
"743969"	"310867"
"743969"	"746682"
"743969"	"754857"
"743969"	"310607"
"743970"	"29291"
"743970"	"237182"
"743970"	"237094"
"743970"	"327007"
"743970"	"593824"
"743970"	"771483"
"743971"	""
"743972"	"145420"
"743972"	"385578"
"743972"	"472688"
"743972"	"473490"
"743972"	"544849"
"743972"	"559874"
"743972"	"598211"
"743972"	"597957"
"743972"	"599514"
"743972"	"641841"
"743972"	"839627"
"743972"	"970565"
"743972"	"1065574"
"743972"	"1113034"
"743972"	"1113666"
"743973"	"743973"
"743974"	"176198"
"743974"	"642166"
"743974"	"771483"
"743974"	"845485"
"743974"	"845481"
"743974"	"1112310"
"743974"	"1124267"
"743974"	"3005528"
"743975"	"3005804"
"743976"	"125127"
"743976"	"601089"
"743976"	"807322"
"743976"	"1070808"
"743976"	"1071065"
"743976"	"1071765"
"743976"	"1071687"
"743976"	"1077729"
"743976"	"1124177"
"743976"	"1124189"
"743976"	"1129659"
"743976"	"1179856"
"743976"	"3004603"
"743976"	"3005279"
"743977"	"2360"
"743977"	"335401"
"743977"	"335535"
"743977"	"336006"
"743977"	"395332"
"743977"	"473546"
"743977"	"1009234"
"743977"	"1009404"
"743978"	"88"
"743978"	"228875"
"743978"	"246114"
"743978"	"290239"
"743978"	"748519"
"743978"	"913020"
"743978"	"2801668"
"743979"	"691241"
"743979"	"746894"
"743979"	"747727"
"743979"	"760854"
"743979"	"806009"
"743979"	"805959"
"743979"	"875345"
"743979"	"875677"
"743979"	"875508"
"743979"	"1025157"
"743979"	"3006182"
"743980"	""
"743981"	""
"743982"	"235683"
"743982"	"361472"
"743982"	"361736"
"743982"	"362400"
"743982"	"366067"
"743982"	"539800"
"743982"	"616167"
"743982"	"616129"
"743982"	"616171"
"743982"	"745927"
"743982"	"746892"
"743982"	"747045"
"743982"	"747031"
"743982"	"747033"
"743982"	"747727"
"743982"	"753244"
"743982"	"807608"
"743982"	"874718"
"743982"	"874796"
"743982"	"875127"
"743982"	"875803"
"743982"	"1056584"
"743982"	"1056878"
"743982"	"1057133"
"743982"	"1071773"
"743982"	"1075595"
"743982"	"1124287"
"743982"	"1128949"
"743982"	"3004594"
"743983"	""
"743984"	"183178"
"743984"	"183248"
"743984"	"183864"
"743984"	"212649"
"743984"	"248062"
"743984"	"326919"
"743984"	"775957"
"743984"	"845981"
"743984"	"938865"
"743984"	"938523"
"743984"	"1129768"
"743984"	"1289315"
"743985"	"773758"
"743986"	"540026"
"743986"	"566876"
"743986"	"771483"
"743986"	"929030"
"743986"	"943369"
"743986"	"990018"
"743987"	"2884748"
"743988"	"1025238"
"743989"	""
"743990"	"239673"
"743990"	"347777"
"743990"	"348624"
"743990"	"392134"
"743990"	"458487"
"743990"	"912820"
"743990"	"1009807"
"743990"	"1032722"
"743990"	"1136074"
"743990"	"1231610"
"743991"	"88"
"743991"	"290219"
"743991"	"362393"
"743991"	"601299"
"743991"	"913038"
"743991"	"1069264"
"743991"	"1070465"
"743991"	"1127442"
"743991"	"1129539"
"743992"	"1026129"
"743992"	"1028139"
"743993"	"13416"
"743993"	"30079"
"743993"	"29769"
"743993"	"31276"
"743993"	"56595"
"743993"	"139518"
"743993"	"174231"
"743993"	"329063"
"743993"	"479951"
"743993"	"744662"
"743993"	"1120346"
"743994"	""
"743995"	"666456"
"743995"	"934119"
"743995"	"3004785"
"743996"	""
"743997"	""
"743998"	"812301"
"743998"	"814244"
"743998"	"857447"
"743998"	"2884805"
"743999"	""
"744000"	""
"744001"	"199964"
"744001"	"473028"
"744001"	"473409"
"744001"	"597957"
"744001"	"745553"
"744001"	"746993"
"744001"	"755066"
"744001"	"755049"
"744001"	"755160"
"744001"	"754997"
"744001"	"845606"
"744001"	"845901"
"744001"	"940573"
"744001"	"1009951"
"744001"	"1112403"
"744002"	""
"744003"	""
"744004"	"776033"
"744004"	"3417611"
"744005"	""
"744006"	""
"744007"	"806714"
"744008"	""
"744009"	""
"744010"	"140"
"744010"	"751063"
"744010"	"776459"
"744010"	"3004082"
"744011"	"747069"
"744011"	"747727"
"744011"	"1291483"
"744012"	""
"744013"	""
"744014"	""
"744015"	""
"744016"	""
"744017"	""
"744018"	""
"744019"	""
"744020"	""
"744021"	""
"744022"	"310867"
"744022"	"568730"
"744022"	"310607"
"744023"	""
"744024"	""
"744025"	""
"744026"	""
"744027"	""
"744028"	""
"744029"	""
"744030"	""
"744031"	""
"744032"	""
"744033"	""
"744034"	""
"744035"	""
"744036"	""
"744037"	""
"744038"	""
"744039"	"744001"
"744039"	"743990"
"744039"	"743986"
"744039"	"743971"
"744039"	"3657910"
"744040"	"4520"
"744040"	"743958"
"744040"	"907682"
"744041"	"743958"
"744041"	"1169332"
"744042"	"2022"
"744043"	"95651"
"744043"	"96059"
"744043"	"159080"
"744043"	"188367"
"744043"	"212265"
"744043"	"299897"
"744043"	"300188"
"744043"	"472524"
"744043"	"472902"
"744043"	"544947"
"744043"	"599070"
"744043"	"599037"
"744043"	"618315"
"744043"	"618300"
"744043"	"641835"
"744043"	"641837"
"744043"	"642548"
"744043"	"1112581"
"744044"	""
"744045"	"12848"
"744045"	"66100"
"744045"	"232827"
"744045"	"300771"
"744045"	"599492"
"744045"	"743958"
"744045"	"748263"
"744045"	"769457"
"744045"	"775679"
"744045"	"874342"
"744045"	"883654"
"744045"	"1039027"
"744045"	"1129381"
"744046"	"744026"
"744046"	"769457"
"744047"	"743982"
"744047"	"772701"
"744047"	"805809"
"744047"	"806155"
"744047"	"875846"
"744047"	"892805"
"744047"	"893032"
"744047"	"948280"
"744048"	"300643"
"744048"	"598544"
"744048"	"643224"
"744048"	"845597"
"744048"	"1138134"
"744049"	"2032"
"744049"	"3369"
"744049"	"207234"
"744049"	"743960"
"744049"	"746560"
"744049"	"751397"
"744049"	"769457"
"744049"	"883617"
"744049"	"951270"
"744049"	"1064442"
"744049"	"3002323"
"1266446"	""
"1266447"	"743958"
"1266447"	"744020"
"1266448"	""
"1266449"	"140"
"1266449"	"812488"
"1266449"	"885427"
"1266450"	"668625"
"1266450"	"672049"
"1266450"	"744020"
"1266450"	"746946"
"1266450"	"747042"
"1266450"	"1291257"
"1266450"	"3003086"
"1266450"	"3103637"
"1266451"	"989146"
"1266451"	"1051712"
"1266451"	"1164450"
"1266452"	""
"1266453"	"256103"
"1266453"	"256305"
"1266453"	"472174"
"1266453"	"743995"
"1266453"	"937605"
"1266454"	""
"1266455"	""
"1266456"	""
"1266457"	"744006"
"1266457"	"743964"
"1266457"	"744016"
"1266457"	"743980"
"1266457"	"744020"
"1266458"	""
"1266459"	""
"1266460"	"744006"
"1266460"	"744005"
"1266460"	"794139"
"1266461"	""
"1266462"	""
"1266463"	""
"1266464"	"172343"
"1266464"	"720494"
"1266464"	"743975"
"1266464"	"743992"
"1266464"	"744494"
"1266464"	"745263"
"1266464"	"774978"
"1266464"	"872981"
"1266464"	"982390"
"1266464"	"1032210"
"1266464"	"1045042"
"1266464"	"1173933"
"1266464"	"2887988"
"1266465"	"745237"
"1266465"	"745247"
"1266465"	"1280960"
"1266465"	"3003136"
"1266466"	""
"1266467"	""
"1266468"	""
"1266469"	""
"1266470"	""
"1266471"	""
"1266472"	""
"1266473"	""
"1266474"	""
"1266475"	""
"1266476"	""
"1266477"	""
"1266478"	""
"1266479"	""
"1266480"	""
"1266481"	"140"
"1266481"	"181749"
"1266481"	"225709"
"1266481"	"310871"
"1266481"	"550155"
"1266481"	"743969"
"1266481"	"743980"
"1266481"	"860990"
"1266481"	"1004575"
"1266481"	"1329014"
"1266481"	"2939392"
"1266481"	"3002454"
"1266481"	"3006053"
"1266481"	"3106190"
"1331917"	""
"1331919"	""
"1331922"	""
"1331920"	""
"1331921"	""
"1331913"	""
"1331914"	""
"1331915"	""
"1331916"	""
"1331918"	""
"1331924"	""
"1331923"	""
"2847279"	"92713"
"2847279"	"380938"
"2847279"	"669622"
"2847279"	"671913"
"2847279"	"743958"
"2847279"	"744045"
"2847279"	"744023"
"2847279"	"744039"
"2847279"	"743983"
"2847279"	"744041"
"2847279"	"744044"
"2847279"	"744026"
"2847279"	"744035"
"2847279"	"744013"
"2847279"	"744032"
"2847279"	"744040"
"2847279"	"1169332"
"2847279"	"1266447"
"2847279"	"1291420"
"2847286"	"2887650"
"2847293"	"91422"
"2847293"	"744000"
"2847293"	"793667"
"2847293"	"1017130"
"2847293"	"1119107"
"2847293"	"1188342"
"2847293"	"1213917"
"2847293"	"1256294"
"2847293"	"2832116"
"2847285"	"503970"
"2847285"	"743645"
"2847285"	"744008"
"2847285"	"773400"
"2847285"	"1050519"
"2847285"	"1307043"
"2847285"	"1312791"
"2847285"	"1320683"
"2847285"	"1331916"
"2847277"	"744013"
"2847277"	"2884604"
"2847292"	"13650"
"2847292"	"14170"
"2847292"	"16159"
"2847292"	"391139"
"2847292"	"478240"
"2847292"	"484790"
"2847292"	"1266465"
"2847292"	"1331919"
"2847292"	"2847271"
"2847292"	"390490"
"2847278"	"3369"
"2847278"	"743979"
"2847278"	"744031"
"2847278"	"744029"
"2847284"	"10492"
"2847284"	"113135"
"2847284"	"249800"
"2847284"	"305622"
"2847284"	"370855"
"2847284"	"411217"
"2847284"	"524858"
"2847284"	"743819"
"2847284"	"743993"
"2847284"	"875129"
"2847284"	"1239978"
"2847284"	"1331918"
"2847284"	"2847274"
"2847284"	"3082308"
"2847275"	"162574"
"2847275"	"743970"
"2847275"	"743812"
"2847275"	"744038"
"2847275"	"969244"
"2847275"	"1120614"
"2847275"	"1169358"
"2847275"	"1291504"
"2847275"	"1291487"
"2847270"	"8557"
"2847270"	"121635"
"2847270"	"121621"
"2847270"	"121841"
"2847270"	"121958"
"2847270"	"121960"
"2847270"	"122090"
"2847270"	"121765"
"2847270"	"174832"
"2847270"	"237171"
"2847270"	"237127"
"2847270"	"237264"
"2847270"	"297719"
"2847270"	"598576"
"2847270"	"743607"
"2847270"	"743986"
"2847270"	"744029"
"2847270"	"1117008"
"2847291"	"743543"
"2847291"	"1291443"
"2847291"	"1291356"
"2847276"	"90371"
"2847276"	"121914"
"2847276"	"174870"
"2847276"	"247771"
"2847276"	"248598"
"2847276"	"326708"
"2847276"	"503977"
"2847276"	"577028"
"2847276"	"615814"
"2847276"	"686210"
"2847276"	"744039"
"2847276"	"743673"
"2847276"	"743932"
"2847276"	"845590"
"2847276"	"857044"
"2847276"	"1291327"
"2847276"	"1291397"
"2847276"	"1314091"
"2847276"	"2998978"
"2847276"	"2998977"
"2847283"	"12652"
"2847283"	"389946"
"2847283"	"478240"
"2847283"	"743543"
"2847283"	"745317"
"2847283"	"746797"
"2847283"	"747796"
"2847283"	"874451"
"2847283"	"874794"
"2847283"	"950698"
"2847283"	"969180"
"2847283"	"969220"
"2847283"	"1065788"
"2847283"	"1184217"
"2847283"	"3002009"
"2847283"	"3003067"
"2847283"	"3231357"
"2847290"	"743579"
"2847290"	"743607"
"2847290"	"743960"
"2847290"	"743958"
"2847290"	"744017"
"2847290"	"743985"
"2847290"	"875446"
"2847290"	"1169332"
"2847290"	"1186471"
"2847290"	"1266460"
"2847290"	"1266447"
"2847290"	"1291333"
"2847289"	"743803"
"2847282"	"90490"
"2847282"	"743481"
"2847282"	"744047"
"2847282"	"772864"
"2847282"	"786519"
"2847282"	"1234237"
"2847282"	"2847273"
"2847281"	"32913"
"2847281"	"35188"
"2847281"	"743626"
"2847281"	"743722"
"2847281"	"743607"
"2847281"	"744031"
"2847281"	"806191"
"2847281"	"913778"
"2847281"	"1291572"
"2847288"	"293337"
"2847288"	"293512"
"2847288"	"744035"
"2847288"	"744040"
"2847288"	"834695"
"2847288"	"907580"
"2847288"	"907739"
"2847288"	"908527"
"2847288"	"1032394"
"2847288"	"1032913"
"2847288"	"1033190"
"2847288"	"1339426"
"2847288"	"2889360"
"2847288"	"3110628"
"2847274"	"45428"
"2847274"	"163217"
"2847274"	"247982"
"2847274"	"744026"
"2847274"	"743995"
"2847274"	"779891"
"2847274"	"845524"
"2847274"	"846141"
"2847274"	"846464"
"2847274"	"857272"
"2847274"	"857065"
"2847274"	"877195"
"2847274"	"938725"
"2847274"	"940623"
"2847274"	"943592"
"2847274"	"1240564"
"2847274"	"1291395"
"2847274"	"1291408"
"2847274"	"1295929"
"2847274"	"2998276"
"2847274"	"3349279"
"2847280"	"248503"
"2847280"	"743579"
"2847280"	"743906"
"2847280"	"743958"
"2847280"	"744041"
"2847280"	"744040"
"2847280"	"845677"
"2847280"	"846232"
"2847280"	"912413"
"2847280"	"948596"
"2847280"	"1169332"
"2847280"	"1186492"
"2847280"	"1186471"
"2847280"	"1266447"
"2847280"	"1266467"
"2847280"	"2847279"
"2847280"	"2847277"
"2847280"	"2998227"
"2847280"	"2999057"
"2847280"	"2999124"
"2847271"	"743722"
"2847271"	"743808"
"2847271"	"744029"
"2847271"	"743948"
"2847271"	"743971"
"2847287"	""
"2847272"	"601097"
"2847272"	"743504"
"2847272"	"743970"
"2847272"	"743812"
"2847272"	"744038"
"2847272"	"771100"
"2847272"	"913796"
"2847272"	"969244"
"2847272"	"1120614"
"2847272"	"1120826"
"2847272"	"1158522"
"2847272"	"1169358"
"2847272"	"1284517"
"2847272"	"1291474"
"2847272"	"2847275"
"2847273"	"61033"
"2847273"	"121889"
"2847273"	"121767"
"2847273"	"122086"
"2847273"	"152973"
"2847273"	"639494"
"2847273"	"743722"
"2847273"	"744029"
"2847273"	"744047"
"2847273"	"831572"
"2847273"	"1333840"
"2915403"	"148863"
"2915403"	"505597"
"2915403"	"1141410"
"2915403"	"1152032"
"2915404"	""
"2915394"	"668762"
"2915394"	"669746"
"2915394"	"671390"
"2915394"	"743799"
"2915394"	"744046"
"2915393"	"598001"
"2915393"	"643764"
"2915393"	"773004"
"2915393"	"807759"
"2915393"	"940492"
"2915393"	"1064735"
"2915393"	"2783229"
"2915401"	""
"2915402"	"744046"
"2915402"	"812981"
"2915402"	"2847279"
"2915396"	"743432"
"2915396"	"743958"
"2915396"	"744031"
"2915396"	"744001"
"2915396"	"743998"
"2915396"	"743983"
"2915396"	"743980"
"2915396"	"744046"
"2915396"	"746412"
"2915396"	"845939"
"2915399"	"3935"
"2915399"	"18384"
"2915399"	"98047"
"2915399"	"128543"
"2915399"	"129228"
"2915399"	"135762"
"2915399"	"155667"
"2915399"	"593221"
"2915399"	"771673"
"2915399"	"907739"
"2915399"	"907996"
"2915399"	"1031118"
"2915399"	"1031989"
"2915399"	"1032394"
"2915399"	"1121858"
"2915399"	"1180330"
"2915399"	"1266477"
"2915399"	"1331913"
"2915399"	"3077397"
"2915395"	""
"2915400"	"877679"
"2915398"	"744035"
"2915398"	"744036"
"2915398"	"744040"
"2915398"	"1266447"
"2915398"	"1266479"
"2915398"	"1266467"
"2915398"	"1331913"
"2915398"	"2847280"
"2915398"	"2915394"
"2915398"	"2915396"
"2915398"	"2915393"
"2915398"	"2915399"
"2915398"	"2915402"
"2915398"	"2915395"
"2915398"	"2915400"
"2915398"	"2915397"
"2915392"	"459540"
"2915392"	"744047"
"2915392"	"786951"
"2915392"	"938964"
"2915392"	"995736"
"2915392"	"1266452"
"2915392"	"1266466"
"2915392"	"1266475"
"2915392"	"1266456"
"2915392"	"2847276"
"2915392"	"2847273"
"2915392"	"2998977"
"2915397"	"128878"
"2915397"	"833264"
"2915397"	"1023406"
"2915397"	"1031403"
"2915397"	"1266467"
"2915397"	"1280255"
"2915397"	"2795140"
"2963120"	"670062"
"2963120"	"3259557"
"2963113"	""
"2963117"	"747059"
"2963117"	"1188455"
"2963121"	"120901"
"2963121"	"1179274"
"2963116"	"743619"
"2963116"	"1289832"
"2963116"	"2884634"
"2963116"	"2884480"
"2963116"	"2885247"
"2963119"	""
"2963112"	""
"2963122"	"744006"
"2963122"	"3259557"
"2963114"	"744008"
"2963114"	"744040"
"2963114"	"1179274"
"2963114"	"1266457"
"2963114"	"1266478"
"2963114"	"1266467"
"2963114"	"2847279"
"2963118"	"744006"
"2963118"	"744007"
"2963118"	"744005"
"2963118"	"744008"
"2963118"	"1047529"
"2963118"	"3105415"
"2963118"	"3105461"
"2963111"	"80943"
"2963111"	"248676"
"2963111"	"665373"
"2963115"	"712557"
"2963115"	"743975"
"2963115"	"1271499"
"3060645"	""
"3060634"	""
"3060633"	""
"3060646"	""
"3060626"	""
"3060638"	""
"3060644"	""
"3060632"	""
"3060631"	""
"3060643"	""
"3060629"	""
"3060641"	""
"3060642"	""
"3060630"	""
"3060637"	""
"3060639"	""
"3060648"	""
"3060627"	""
"3060636"	""
"3060635"	""
"3060625"	""
"3060647"	""
"3060640"	""
"3060628"	""
"3144845"	"857233"
"3144845"	"857265"
"3144845"	"904949"
"3144845"	"904948"
"3144845"	"1205190"
"3144845"	"1271476"
"3144845"	"1280206"
"3144845"	"2911440"
"3144845"	"2974600"
"3144826"	"245264"
"3144826"	"247037"
"3144826"	"249975"
"3144826"	"344912"
"3144826"	"505597"
"3144826"	"623808"
"3144826"	"729189"
"3144826"	"744006"
"3144826"	"744007"
"3144826"	"744005"
"3144826"	"744008"
"3144826"	"1120375"
"3144826"	"1141410"
"3144826"	"1266478"
"3144826"	"1347160"
"3144826"	"2831669"
"3144826"	"2851458"
"3144826"	"2915403"
"3144826"	"2963122"
"3144826"	"2963118"
"3144826"	"505754"
"3144828"	"69257"
"3144828"	"83490"
"3144828"	"85211"
"3144828"	"488691"
"3144828"	"489264"
"3144828"	"515245"
"3144828"	"667767"
"3144828"	"738718"
"3144828"	"743543"
"3144828"	"743626"
"3144828"	"743954"
"3144828"	"760574"
"3144828"	"872918"
"3144828"	"1065115"
"3144828"	"1331924"
"3144828"	"2859182"
"3144828"	"2887505"
"3144828"	"2887722"
"3144828"	"2888026"
"3144846"	"128995"
"3144846"	"292837"
"3144846"	"746218"
"3144846"	"835734"
"3144846"	"907751"
"3144846"	"907864"
"3144846"	"908086"
"3144846"	"907739"
"3144846"	"1031412"
"3144846"	"1031221"
"3144846"	"1031816"
"3144846"	"1046843"
"3144846"	"2918968"
"3144836"	"672462"
"3144836"	"815067"
"3144836"	"904946"
"3144836"	"950135"
"3144836"	"1260629"
"3144836"	"1288624"
"3144836"	"1288636"
"3144836"	"1288732"
"3144854"	"743958"
"3144827"	"374781"
"3144827"	"594125"
"3144827"	"743505"
"3144827"	"744030"
"3144827"	"743980"
"3144827"	"744044"
"3144827"	"860823"
"3144834"	"292414"
"3144834"	"747125"
"3144834"	"777966"
"3144834"	"845677"
"3144834"	"1207334"
"3144834"	"3002873"
"3144848"	"92649"
"3144848"	"495318"
"3144848"	"665080"
"3144848"	"1012709"
"3144848"	"1114244"
"3144848"	"1266478"
"3144848"	"2935120"
"3144841"	"885584"
"3144841"	"1035888"
"3144841"	"1288515"
"3144842"	""
"3144833"	"262063"
"3144833"	"569787"
"3144833"	"814652"
"3144833"	"952170"
"3144833"	"952171"
"3144833"	"1288515"
"3144833"	"1307164"
"3144833"	"2859430"
"3144833"	"2859068"
"3144833"	"2859489"
"3144833"	"3231644"
"3144832"	""
"3144847"	"127765"
"3144847"	"128446"
"3144847"	"293131"
"3144847"	"293660"
"3144847"	"595104"
"3144847"	"744007"
"3144847"	"743983"
"3144847"	"834963"
"3144847"	"835572"
"3144847"	"907972"
"3144847"	"907739"
"3144847"	"908638"
"3144847"	"1031077"
"3144847"	"1031612"
"3144847"	"1180333"
"3144847"	"2915397"
"3144847"	"3144846"
"3144821"	"83777"
"3144821"	"83942"
"3144821"	"539716"
"3144821"	"643308"
"3144821"	"667429"
"3144821"	"713535"
"3144821"	"744006"
"3144821"	"743958"
"3144821"	"744005"
"3144821"	"744008"
"3144821"	"744032"
"3144821"	"1103593"
"3144821"	"1117344"
"3144821"	"2847279"
"3144821"	"3017605"
"3144821"	"3141938"
"3144839"	"808532"
"3144839"	"912372"
"3144839"	"1202542"
"3144839"	"2887851"
"3144839"	"2898073"
"3144839"	"3006472"
"3144839"	"3355608"
"3144849"	"140"
"3144849"	"13358"
"3144849"	"256305"
"3144849"	"279858"
"3144849"	"744030"
"3144849"	"743923"
"3144849"	"744020"
"3144849"	"746808"
"3144849"	"746951"
"3144849"	"747092"
"3144849"	"747101"
"3144849"	"747096"
"3144849"	"880553"
"3144849"	"2824314"
"3144849"	"2825174"
"3144822"	"743706"
"3144822"	"747125"
"3144822"	"2915394"
"3144822"	"2915396"
"3144822"	"3195718"
"3144844"	"744036"
"3144844"	"1138542"
"3144844"	"1313567"
"3144840"	"280652"
"3144840"	"1288703"
"3144840"	"1289972"
"3144840"	"2852726"
"3144831"	"112774"
"3144831"	"434284"
"3144831"	"973281"
"3144850"	""
"3144830"	""
"3144837"	"127963"
"3144837"	"293156"
"3144837"	"293337"
"3144837"	"834887"
"3144837"	"835464"
"3144837"	"907864"
"3144837"	"908527"
"3144837"	"1032394"
"3144837"	"1119553"
"3144837"	"1266467"
"3144837"	"2852480"
"3144837"	"3144852"
"3144838"	"169639"
"3144838"	"744007"
"3144838"	"833264"
"3144838"	"1266467"
"3144838"	"2795140"
"3144838"	"2915397"
"3144851"	"25192"
"3144851"	"812206"
"3144851"	"814596"
"3144851"	"814693"
"3144823"	"584956"
"3144823"	"743958"
"3144823"	"1266471"
"3144823"	"2847279"
