sep=	
831576	Hunting for the Treasure at the End of the Rainbow: Standardizing corporate IT Infrastructure.	Ole Hanseth,Kristin Braa		Computer Supported Cooperative Work
831577	Computer Support for Social Awareness in Flexible Work.	Susanne Bødker,Ellen Christiansen		Computer Supported Cooperative Work
831578	Designing Work Oriented Infrastructures.	Ole Hanseth,Nina Lundberg		Computer Supported Cooperative Work
831579	What can Studies of e-Learning Teach us about Collaboration in e-Research? Some Findings from Digital Library Studies.	Christine L. Borgman		Computer Supported Cooperative Work
831580	CSCW Requirements and Evaluation, Thomas, P.J. (ed.).	Richard H. R. Haper		Computer Supported Cooperative Work
831581	The Development of Group Identity in Computer and Face-to-Face Groups with Membership Change.	Kelly S. Bouas,Holly Arrow		Computer Supported Cooperative Work
831582	The Organisation in Ethnography - A Discussion of Ethnographic Fieldwork Programs in CSCW.	Richard H. R. Harper		Computer Supported Cooperative Work
831583	Intermediary Objects as a Means to Foster Co-operation in Engineering Design.	Jean-François Boujut,Eric Blanco		Computer Supported Cooperative Work
831584	Why People Do and Don?t Wear Active Badges: A Case Study.	Richard H. R. Harper		Computer Supported Cooperative Work
831585	Bonnie Nardi and Vicki O'Day, Information Ecologies: Using Technology with Heart - Review.	Geoffrey C. Bowker		Computer Supported Cooperative Work
831586	Making a Case in Medical Work: Implications for the Electronic Medical Record.	Mark Hartswood,Rob Procter,Mark Rouncefield,Roger Slack		Computer Supported Cooperative Work
831587	Unpacking a Timesheet: Formalisation and Representation.	Barry A. T. Brown		Computer Supported Cooperative Work
831588	Work-arounds and Boundary Crossing in a High Tech Optronics Company: The Role of Co-operative Workflow Technologies.	Niall Hayes		Computer Supported Cooperative Work
831589	Wireless World - Social and Interactional Aspects of the Mobile Age.	Barry A. T. Brown,Nicola Green,Richard H. R. Harper,Oskar Juhlin		Computer Supported Cooperative Work
831590	Unpacking Collaboration: the Interactional Organisation of Trading in a City Dealing Room.	Christian Heath,Marina Jirotka,Paul Luff,Jon Hindmarsh		Computer Supported Cooperative Work
831591	Building a Context Sensitive Telephone: Some Hopes and Pitfalls for Context Sensitive Computing.	Barry Brown,Rebecca Randell		Computer Supported Cooperative Work
831592	Configuring Awareness.	Christian Heath,Marcus Sanchez Svensson,Jon Hindmarsh,Paul Luff,Dirk vom Lehn		Computer Supported Cooperative Work
831593	Community Support for Constructionist Learning.	Amy Bruckman		Computer Supported Cooperative Work
831594	The Metamorphoses of Workflow Projects in their Early Stages.	Thomas Herrmann,Marcel Hoffmann		Computer Supported Cooperative Work
831595	Landscapes of Practice: Bricolage as a Method for Situated Design.	Monika Büscher,Satinder P. Gill,Preben Mogensen,Dan Shapiro		Computer Supported Cooperative Work
831596	Small-Scale Classification Schemes: A Field Study of Requirements Engineering.	Morten Hertzum		Computer Supported Cooperative Work
831597	Cognition in the Wild, Edwin Hutchins.	Graham Button		Computer Supported Cooperative Work
831598	The MAUI Toolkit: Groupware Widgets for Group Awareness.	Jason Hill,Carl Gutwin		Computer Supported Cooperative Work
831599	The Relevance of `Work-Practice' for Design.	Graham Button,Richard H. R. Harper		Computer Supported Cooperative Work
831600	Creating Assemblies in Public Environments: Social Interaction, Interactive Exhibits and CSCW.	Jon Hindmarsh,Christian Heath,Dirk vom Lehn,Jason Cleverly		Computer Supported Cooperative Work
831601	Project Work: The Organisation of Collaborative Design and Development in Software Engineering.	Graham Button,Wes Sharrock		Computer Supported Cooperative Work
831602	A Citation Analysis of Influences on Collaborative Computing Research.	Clyde W. Holsapple,Wenhong Luo		Computer Supported Cooperative Work
831603	Cooperation and Cooperator Modeling.	Béatrice Cahour,Pascal Salembier		Computer Supported Cooperative Work
831604	Negotiation Based on Constraints in Cooperation.	M. J. Huguet,J. Erschler,G. De Terssac,N. Lompré		Computer Supported Cooperative Work
831605	Increasing Workplace Independence for People with Cognitive Disabilities by Leveraging Distributed Cognition among Caregivers and Clients.	Stefan Carmien,Rogerio DePaula,Andrew Gorman,Anja Kintsch		Computer Supported Cooperative Work
831606	Design of Extensible Component-Based Groupware.	Jakob Hummes,Bernard Mérialdo		Computer Supported Cooperative Work
831607	From the Social to the Systematic Mechanisms supporting coordination in design.	Peter H. Carstensen,Carsten Sørensen		Computer Supported Cooperative Work
831608	Virtual Teams and the Appropriation of Communication Technology: Exploring the Concept of Media Stickiness.	Marleen Huysman,Charles Steinfield,Chyng-Yang Jang,Kenneth David,Mirjam Huis in 't Veld,Jan Poot,Ingrid Mulder		Computer Supported Cooperative Work
831609	Building Connections among Loosely Coupled Groups: Hebb's Rule at Work.	Scott Carter,Jennifer Mankoff,P. Goddi		Computer Supported Cooperative Work
831610	Tree-Based Concurrency Control in Distributed Groupware.	Mihail F. Ionescu,Ivan Marsic		Computer Supported Cooperative Work
831611	Awareness, Representation and Interpretation.	Matthew Chalmers		Computer Supported Cooperative Work
831612	Collaboration and Trust in Healthcare Innovation: The eDiaMoND Case Study.	Marina Jirotka,Rob Procter,Mark Hartswood,Roger Slack,Andrew Simpson,Catelijne Coopmans,Chris Hinds,Alex Voss		Computer Supported Cooperative Work
831613	A Historical View of Context.	Matthew Chalmers		Computer Supported Cooperative Work
831614	Special Issue: Collaboration in e-Research.	Marina Jirotka,Rob Procter,Tom Rodden,Geoffrey C. Bowker		Computer Supported Cooperative Work
831615	Book Review: Where the Action Is: The Foundations of Embodied Interaction, Paul Dourish, MIT Press, Cambridge, 2001, 256 pp. ISBN 0-262-04196-0.	Matthew Chalmers		Computer Supported Cooperative Work
831616	Cooperative Work in Mission Operations: Analysis and Implications for Computer Support.	Patricia M. Jones		Computer Supported Cooperative Work
831617	Steps Across the Border - Cooperation, Knowledge Production and Systems Design.	Christoph Clases,Theo Wehner		Computer Supported Cooperative Work
831618	Identification and use of guidelines for the design of computer supported collaborative writing tools.	Steve Jones		Computer Supported Cooperative Work
831619	Activity Theory and System Design: A View from the Trenches.	Patricia Collins,Shilpa Shukla,David F. Redmiles		Computer Supported Cooperative Work
831620	People-to-People-to-Geographical-Places: The P3 Framework for Location-Based Community Systems.	Quentin Jones,Sukeshini A. Grandhi,Loren G. Terveen,Steve Whittaker		Computer Supported Cooperative Work
831621	Software Framework for Managing Heterogeneity in Mobile Collaborative Systems.	Carlos D. Correa,Ivan Marsic		Computer Supported Cooperative Work
831622	Techniques for Supporting Dynamic and Adaptive Workflow.	Peter J. Kammer,Gregory Alan Bolcer,Richard N. Taylor,Arthur S. Hitomi,Mark Bergman		Computer Supported Cooperative Work
831623	A Coordination Language For Building Collaborative Applications.	Mauricio Cortes		Computer Supported Cooperative Work
831624	Bridging Work Practice and System Design: Integrating Systemic Analysis, Appreciative Intervention and Practitioner Participation.	Helena Karasti		Computer Supported Cooperative Work
831625	Talking Work: Language-games, Organisations and Computer Supported Cooperative Work.	Andy Crabtree		Computer Supported Cooperative Work
831626	Loose Coupling and Healthcare Organizations: Deployment Strategies for Groupware.	David Pinelle,Carl Gutwin		Computer Supported Cooperative Work
831627	Developing Digital Records: Early Experiences of Record and Replay.	Andy Crabtree,Andrew French,Chris Greenhalgh,Steve Benford,Keith Cheverst,Dan Fitton,Mark Rouncefield,Connor Graham		Computer Supported Cooperative Work
831628	Enriching the Notion of Data Curation in E-Science: Data Managing and Information Infrastructuring in the Long Term Ecological Research (LTER) Network.	Helena Karasti,Karen S. Baker,Eija Halkola		Computer Supported Cooperative Work
831629	Domestic Routines and Design for the Home.	Andy Crabtree,Tom Rodden		Computer Supported Cooperative Work
831630	Constructing Interdependencies with Collaborative Information Technology.	Helena Karsten		Computer Supported Cooperative Work
831631	Moving with the Times: IT Research and the Boundaries of CSCW.	Andy Crabtree,Tom Rodden,Steve Benford		Computer Supported Cooperative Work
831632	Accommodating Mixed Sensory/Modal Preferences in Collaborative Writing Systems.	David Kaufer,Christine Neuwirth,Ravinder Chandhok,James H. Morris		Computer Supported Cooperative Work
831633	Scientific Data Collections and Distributed Collective Practice.	Melissa H. Cragin,Kalpana Shankar		Computer Supported Cooperative Work
831634	Participatory Design: Issues and Concerns.	Finn Kensing,Jeanette Blomberg		Computer Supported Cooperative Work
831635	Developing Complex Group Products: Idea Combination in Computer-Mediated and Face-to-Face Groups.	Anne Cummings,Ann Schlosser,Holly Arrow		Computer Supported Cooperative Work
831636	Participatory Design at a Radio Station.	Finn Kensing,Jesper Simonsen,Keld Bødker		Computer Supported Cooperative Work
831637	Adapting Virtual Reality for the Participatory Design of Work Environments.	Roy Davies		Computer Supported Cooperative Work
831638	Reviewing Practices in Collaborative Writing.	Hee-Cheol (Ezra) Kim,Kerstin Severinson Eklundh		Computer Supported Cooperative Work
831639	An Integrated Approach to Designing and Evaluating Collaborative Applications and Infrastructures.	Prasun Dewan		Computer Supported Cooperative Work
831640	Modern Information Infrastructure in the Support of Distributed Collective Practice in Transport.	John Leslie King		Computer Supported Cooperative Work
831641	Collaborative Document Annotation using Electronic Mail.	Dan Diaper,Martin D. Beer		Computer Supported Cooperative Work
831642	A Knowledge-based Approach to Handling Exceptions in Workflow Systems.	Mark Klein,Chrysanthos Dellarocas		Computer Supported Cooperative Work
831643	Supporting Different Dimensions of Adaptability in Workflow Modeling.	Monica Divitini,Carla Simone		Computer Supported Cooperative Work
831644	Pushing the Distribution Model to its Limits: Distributed "listening" in a Helpline.	Christian Licoppe		Computer Supported Cooperative Work
831645	Challenges for Cooperative Work on the Web: An Analytical Approach.	Alan J. Dix		Computer Supported Cooperative Work
831646	Introduction to the Special Issue on Adaptive Workflow Systems.	Mark Klein,Chrysanthos Dellarocas,Abraham Bernstein		Computer Supported Cooperative Work
831647	The Appropriation of Interactive Technologies: Some Lessons from Placeless Documents.	Paul Dourish		Computer Supported Cooperative Work
831648	Book Review: Tracing Genres through Organizations. A Sociocultural Approach to Information Design, Clay Spinuzzi, MIT Press, Cambridge, MA, 2003, 264 pp, ISBN 0-262-19491-0.	Hubert Knoblauch		Computer Supported Cooperative Work
831649	Book Review: Social Thinking - Software Practice, Yvonne Dittrich, Christiane Floyd and Ralf Klischewski (eds.), MIT Press, Cambridge, 2002.	Paul Dourish		Computer Supported Cooperative Work
831650	Video-Mediated Communication. Kathleen E. Finn, Abigail J. Sellen, Sylvia B. Wilbur (eds.).	Hubert Knoblauch		Computer Supported Cooperative Work
831651	Book review: The Locales Framework: Understanding and Designing for Wicked Problems, Geraldine Fitzpatrick, (ed.), The Kluwer International Series on Computer Supported Cooperative Work 2003, 254 pp. Hardcover ISBN: 1-4020-1190-3.	Paul Dourish		Computer Supported Cooperative Work
831652	Design Issues and Model for a Distributed Multi-User Editor.	Michael Koch		Computer Supported Cooperative Work
831653	Introduction: The State of Play.	Paul Dourish		Computer Supported Cooperative Work
831654	The Communication Bottleneck in Knitwear Design: Analysis and Computing Solutions.	Claudia Eckert		Computer Supported Cooperative Work
831655	Information Systems Development as an Activity.	Mikko Korpela,Anja Mursu,Hettie Abimbola Soriyan		Computer Supported Cooperative Work
831656	The Role of Objects in Design Co-Operation: Communication through Physical or Virtual Objects.	Claudia Eckert,Jean-François Boujut		Computer Supported Cooperative Work
831657	Community Participation in Health Informatics in Africa: An Experiment in Tripartite Partnership in Ile-Ife, Nigeria.	Mikko Korpela,Hettie Abimbola Soriyan,K. C. Olufokunbi,A. A. Onayade,Anita Davies-Adetugbo,Duro Adesanmi		Computer Supported Cooperative Work
831658	The Invisible World of Intermediaries: A Cautionary Tale.	Kate Ehrlich,Debra Cash		Computer Supported Cooperative Work
831659	Roles of Orientation in Tabletop Collaboration: Comprehension, Coordination and Communication.	Russell Kruger,M. Sheelagh T. Carpendale,Stacey D. Scott,Saul Greenberg		Computer Supported Cooperative Work
831660	A Patchwork Planet Integration and Cooperation in Hospitals.	Gunnar Ellingsen,Eric Monteiro		Computer Supported Cooperative Work
831661	Collaboration Among Designers: Analysing an Activity for System Development.	Kristina Lauche		Computer Supported Cooperative Work
831662	ML-DEWS: Modeling Language to Support Dynamic Evolution within Workflow Systems.	Clarence A. Ellis,Karim Keddara		Computer Supported Cooperative Work
831663	Walking the Tightrope: The Balancing Acts of a Large e-Research Project.	Katherine A. Lawrence		Computer Supported Cooperative Work
831664	Expansive Visibilization of Work: An Activity-Theoretical Perspective.	Yrjö Engeström		Computer Supported Cooperative Work
831665	Virtual Society: Collaboration in 3D Spaces on the Internet.	Rodger Lea,Yasuaki Honda,Kouichi Matsuda		Computer Supported Cooperative Work
831666	The Electronic Laboratory Journal: A Collaborative and Cooperative Learning Environment for Web-Based Experimentation.	Georgios John Fakas,Anh Vu Nguyen,Denis Gillet		Computer Supported Cooperative Work
831667	Interaction Process in Computer-Mediated and Face-to-Face Groups.	Linda Lebie,Jonathan A. Rhoades,Joseph E. McGrath		Computer Supported Cooperative Work
831668	Configuration for Adaptation - A Human-centered Approach to Flexible Workflow Enactment.	Gert Faustmann		Computer Supported Cooperative Work
831669	Conceptualizing the Awareness of Collaboration: A Qualitative Study of a Global Virtual Team.	Piritta Leinonen,Sanna Järvelä,Päivi Häkkinen		Computer Supported Cooperative Work
831670	Organisational Change and Retail Finance: An Ethnographic Perspective, by Richard Harper, Dave Randall, Mark Rouncefield.	Geraldine Fitzpatrick		Computer Supported Cooperative Work
831671	Cooperation between Humans and Machines: First Results of an Experiment with a Multi-Level Cooperative Organisation in Air Traffic Control.	M. P. Lemoine,Serge Debernard,Igor Crevits,Patrick Millot		Computer Supported Cooperative Work
831672	Physical and Virtual Tools: Activity Theory Applied to the Design of Groupware.	Morten Fjeld,Kristina Lauche,Martin Bichsel,Fred Voorhorst,Helmut Krueger,Matthias Rauterberg		Computer Supported Cooperative Work
831673	Workplace Studies: Recovering Work Practice and Informing System Design.	Paul Luff,Jon Hindmarsh,Christian Heath,Pamela J. Hinds		Computer Supported Cooperative Work
831674	Sharrock and Button ? and Much Ado about Nothing.	Kalle Lyytinen,Ojelanki K. Ngwenyama		Computer Supported Cooperative Work
831675	From Cards to Code: How Extreme Programming Re-Embodies Programming as a Collective Practice.	Adrian MacKenzie,Simon R. Monk		Computer Supported Cooperative Work
831676	User Advocacy in Participatory Design: Designers? Experiences with a New Communication Channel.	Peter Mambrey,Gloria Mark,Uta Pankoke-Babatz		Computer Supported Cooperative Work
831677	Conventions and Commitments in Distributed CSCW Groups.	Gloria Mark		Computer Supported Cooperative Work
831678	Hypermedia Use in Group Work: Changing the Product, Process, and Strategy.	Gloria Mark,Jörg M. Haake,Norbert A. Streitz		Computer Supported Cooperative Work
831679	Introduction: The JEMCO-2 Study of Time, Technology, and Groups.	Joseph E. McGrath,Holly Arrow		Computer Supported Cooperative Work
831680	CAVEAT Exemplar: Participatory Design in a Non-Profit Volunteer Organisation.	Brenda McPhail,Terry Costantino,David Bruckmann,Ross Barclay,Andrew Clement		Computer Supported Cooperative Work
831681	Distributed High-End Audio-Visual Content Creation: An Experience Report.	Apostolos Meliones,Antonis Karidis		Computer Supported Cooperative Work
831682	Comparative Study on the Effects of Groupware and Conventional Technologies on the Efficiency of Collaborative Writing.	Antonios Michailidis,Roy Rada		Computer Supported Cooperative Work
831683	Aramis or The Love of Technology, Bruno Latour.	David Middleton		Computer Supported Cooperative Work
831684	Articulating User Needs in Collaborative Design: Towards an Activity-Theoretical Approach.	Reijo Miettinen,Mervi Hasu		Computer Supported Cooperative Work
831685	When Survival is an Issue: PD in Support of Landscape Architecture.	Preben Mogensen,Dan Shapiro		Computer Supported Cooperative Work
831686	Tailoring as Collaboration: The Mediating Role of Multiple Representations and Application Units.	Anders I. Mørch,Nikolay Mehandjiev		Computer Supported Cooperative Work
831687	When Are Group Scheduling Tools Useful?	Jane N. Mosier,Susan G. Tammaro		Computer Supported Cooperative Work
831688	Invisible Work of Telephone Operators: An Ethnocritical Analysis.	Michael J. Muller		Computer Supported Cooperative Work
831689	Computing, Social Activity, and Entertainment: A Field Study of a Game MUD.	Jack Muramatsu,Mark S. Ackerman		Computer Supported Cooperative Work
831690	Network Communities: Something Old, Something New, Something Borrowed?	Elizabeth D. Mynatt,Vicki L. O'Day,Annette Adler,Mizuko Ito		Computer Supported Cooperative Work
831691	Coda and Response to Christine Halverson.	Bonnie A. Nardi		Computer Supported Cooperative Work
831692	Beyond Bandwidth: Dimensions of Connection in Interpersonal Communication.	Bonnie A. Nardi		Computer Supported Cooperative Work
831693	A Web on the Wind: The Structure of Invisible Work.	Bonnie A. Nardi,Yrjö Engeström		Computer Supported Cooperative Work
831694	Video-as-Data: Technical and Social Aspects of a Collaborative Multimedia Application.	Bonnie A. Nardi,Allan Kuchinsky,Steve Whittaker,Robert Leichner,Heinrich Schwarz		Computer Supported Cooperative Work
831695	NetWORKers and their Activity in Intensional Networks.	Bonnie A. Nardi,Steve Whittaker,Heinrich Schwarz		Computer Supported Cooperative Work
831696	Groupware Environments as Action Constitutive Resources: A Social Action Framework for Analyzing Groupware Technologies.	Ojelanki K. Ngwenyama,Kalle Lyytinen		Computer Supported Cooperative Work
831697	Empirical Study on Collaborative Writing: What Do Co-authors Do, Use, and Like?	Sylvie Noël,Jean-Marc Robert		Computer Supported Cooperative Work
831698	People in Control: Human Factors in Control Room Design.	Jan Noyes,Matthew Bransby,Erik Vinkhuyzen		Computer Supported Cooperative Work
831699	Moving Practice: From Classrooms to MOO Rooms.	Vicki L. O'Day,Daniel G. Bobrow,Kimberly Bobrow,Mark Shirley,Billie Hughes,Jim Walters		Computer Supported Cooperative Work
831700	Network Community Design: A Social-Technical Design Circle.	Vicki L. O'Day,Daniel G. Bobrow,Mark Shirley		Computer Supported Cooperative Work
831701	Information Needs in Technical Work Settings and Their Implications for the Design of Computer Tools.	Andreas Paepcke		Computer Supported Cooperative Work
831702	Shift Changes, Updates, and the On-Call Architecture in Space Shuttle Mission Control.	Emily S. Patterson,David D. Woods		Computer Supported Cooperative Work
831703	Voice Loops as Coordination Aids in Space Shuttle Mission Control.	Emily S. Patterson,Jennifer Watts-Perotti,David D. Woods		Computer Supported Cooperative Work
831704	Alleviating Convergence Problems in Group Support Systems: The Shared Context Approach.	Mark Pendergast,Stephen C. Hayne		Computer Supported Cooperative Work
831705	Ambiguities, Awareness and Economy: A Study of Emergency Service Work.	Mårten Pettersson,David W. Randall,Bo Helgeson		Computer Supported Cooperative Work
831706	Normalized Interactions between Autonomous Agents A Case Study in Inter-Organizational Project Management.	Jeremy Pitt,Matthew Anderton,Jim Cunningham		Computer Supported Cooperative Work
831707	The Interfunctionality of Talk and Text.	Lydia Plowman		Computer Supported Cooperative Work
831708	Collaborative Conceptual Design: A Large Software Project Case Study.	Colin Potts,Lara D. Catledge		Computer Supported Cooperative Work
831709	From Web to Workplace: Designing Open Hypermedia Systems, Kaj Grønbæk and Randall H. Trigg.	Wolfgang Prinz		Computer Supported Cooperative Work
831710	Geoffrey Bowker and Susan Leigh Star, Sorting Things Out: Classification and Its Consequences - Review.	Dave W. Randall		Computer Supported Cooperative Work
831711	Temporality in Medical Work: Time also Matters.	Madhu C. Reddy,Paul Dourish,Wanda Pratt		Computer Supported Cooperative Work
831712	Introduction to the Special Issue on Activity Theory and the Practice of Design.	David F. Redmiles		Computer Supported Cooperative Work
831713	Affect in Computer-Mediated and Face-to-Face Work Groups: The Construction and Testing of a General Model.	Jonathan A. Rhoades,Kathleen M. O'Connor		Computer Supported Cooperative Work
831714	Experiences in Automating the Analysis of Linguistic Interactions for the Study of Distributed Collectives.	Gabriel Ripoche,Jean-Paul Sansonnet		Computer Supported Cooperative Work
831715	The Public Availability of Actions and Artefacts.	Toni Robertson		Computer Supported Cooperative Work
831716	Embodied Actions in Time and Place: The Cooperative Design of a Multimedia, Educational Computer Game.	Toni Robertson		Computer Supported Cooperative Work
831717	Shoppers and Tailors: Participative Practices in Small Australian Design Companies.	Toni Robertson		Computer Supported Cooperative Work
831718	Book Review: Computer-Supported Collaboration with Applications to Software Development, Fadi P. Deek and James A. M. McHugh, The Kluwer International Series in Engineering and Computer Science, 2003, 264 pp, ISBN 1-4020-7385-2.	Yvonne Rogers		Computer Supported Cooperative Work
831719	Review: Cognition and Communication at Work, Engeström, Y. and Middleton, D. (eds).	Yvonne Rogers		Computer Supported Cooperative Work
831720	Community-Building with Web-Based Systems - Investigating a Hybrid Community of Students.	Markus Rohde,Leonard Reinecke,Bernd Pape,Monique Janneck		Computer Supported Cooperative Work
831721	When Plans do not Work Out: How Plans are Used in Software Development Projects.	Kari Rönkkö,Yvonne Dittrich,David W. Randall		Computer Supported Cooperative Work
831722	Co-Constructing Non-Mutual Realities: Delay-Generated Trouble in Distributed Interaction.	Karen Ruhleder,Brigitte Jordan		Computer Supported Cooperative Work
831723	A Methodological Framework for Socio-Cognitive Analyses of Collaborative Design of Open Source Software.	Warren Sack,Françoise Détienne,Nicolas Ducheneaut,Jean-Marie Burkhardt,Dilan Mahendran,Flore Barcellini		Computer Supported Cooperative Work
831724	Structured Cooperative Authoring for the World Wide Web.	Manuel Romero Salcedo,Dominique Decouchant		Computer Supported Cooperative Work
831725	Infrastructure Management as Cooperative Work: Implications for Systems Design.	Robert J. Sandusky		Computer Supported Cooperative Work
831726	Collaboration and Underlying Issues or The Surprises of Cooperative Dialogues.	Catherine Sauvagnac,Pierre Falzon		Computer Supported Cooperative Work
831727	Editorial.	Kjeld Schmidt		Computer Supported Cooperative Work
