sep=	
743579	Deployment of an ontological framework of functional design knowledge.	Yoshinobu Kitamura,Masakazu Kashiwase,Masayoshi Fuse,Riichiro Mizoguchi		Advanced Engineering Informatics
743581	A functional concept ontology and its application to automatic identification of functional structures.	Yoshinobu Kitamura,Toshinobu Sano,Kouji Namba,Riichiro Mizoguchi		Advanced Engineering Informatics
743582	Hierarchical representation of complex systems for supporting human decision making.	Sylviane Gentil,Jacky Montmain		Advanced Engineering Informatics
743591	A systematic approach to eco-innovative product design based on life cycle planning.	Hideki Kobayashi		Advanced Engineering Informatics
743594	Use of design patterns in analogy-based design.	Ashok K. Goel,Sambasiva R. Bhatta		Advanced Engineering Informatics
743601	Estimating the productivity of cyclic construction operations using case-based reasoning.	Darren Graham,Simon D. Smith		Advanced Engineering Informatics
743603	Determining the optimal cross-section of beams.	D. R. Griffiths,John C. Miles		Advanced Engineering Informatics
743607	Ontology based semantic conflicts resolution in collaborative editing of design documents.	Ning Gu,Jun Xu,Xiaoyuan Wu,Jiangming Yang,Wei Ye		Advanced Engineering Informatics
743617	A new approach to self-organizing multi-layer fuzzy polynomial neural networks based on genetic optimization.	Sung-Kwun Oh,Witold Pedrycz		Advanced Engineering Informatics
743619	A simulation system to support the establishment of circulated business.	Toshimitsu Kumazawa,Hideki Kobayashi		Advanced Engineering Informatics
743621	Obituary for Professor Rob Milne.	John C. Kunz		Advanced Engineering Informatics
743622	A performance-based approach to wheelchair accessible route analysis.	Charles S. Han,Kincho H. Law,Jean-Claude Latombe,John C. Kunz		Advanced Engineering Informatics
743623	Editorial.	John C. Kunz,Ian F. C. Smith,Tetsuo Tomiyama		Advanced Engineering Informatics
743625	20th Anniversary.	John C. Kunz,Ian F. C. Smith,Tetsuo Tomiyama		Advanced Engineering Informatics
743626	An autonomous agent development environment for engineering applications.	Qi Hao,Weiming Shen,Zhan Zhang		Advanced Engineering Informatics
743636	Enterprise architecture modelling--the issue of integration.	Marc M. Lankhorst		Advanced Engineering Informatics
743637	Perspectors: composable, reusable reasoning modules to construct an engineering view from other engineering views.	John Haymaker,John C. Kunz,Ben Suter,Martin A. Fischer		Advanced Engineering Informatics
743639	Framework for releasing preliminary information in product development.	Remko Helms		Advanced Engineering Informatics
743645	Multi-agent robot systems as distributed autonomous systems.	Jun Ota		Advanced Engineering Informatics
743647	Grammatical rules for specifying information for automated product data modeling.	Ghang Lee,Charles M. Eastman,Rafael Sacks,Shamkant B. Navathe		Advanced Engineering Informatics
743649	Application of a noisy data classification technique to determine the occurrence of flashover in compartment fires.	Eric W. M. Lee,Y. Y. Lee,C. P. Lim,C. Y. Tang		Advanced Engineering Informatics
743651	Editorial.	Jay Lee,Jun Ni		Advanced Engineering Informatics
743655	An adaptive website system to improve efficiency with web mining techniques.	Ji-Hyun Lee,Wei-Kun Shiu		Advanced Engineering Informatics
743657	Probabilistic inference with maximum entropy for prediction of flashover in single compartment fire.	Eric W. M. Lee,Richard K. K. Yuen,S. M. Lo,K. C. Lam		Advanced Engineering Informatics
743666	Development of an e-Diagnostics/Maintenance framework for semiconductor factories with security considerations.	Min-Hsiung Hung,Kuan-Yii Chen,Rui-Wen Ho,Fan-Tien Cheng		Advanced Engineering Informatics
743669	Correlations between emergent synthesis classes: Due date based control and planning of job shops.	Attila Lengyel,Kanji Ueda		Advanced Engineering Informatics
743670	A hybrid real-parameter genetic algorithm for function optimization.	Shun-Fa Hwang,Rong-Song He		Advanced Engineering Informatics
743673	Designing with ethnography: An integrative approach to CSCW design.	Rahat Iqbal,Anne E. James,Richard A. Gatward		Advanced Engineering Informatics
743675	Estimate design intent: a multiple genetic programming and multivariate analysis based approach.	Yoko Ishino,Yan Jin		Advanced Engineering Informatics
743678	An information value based approach to design procedure capture.	Yoko Ishino,Yan Jin		Advanced Engineering Informatics
743689	A hybrid intelligent genetic algorithm.	Akbar A. Javadi,Raziyeh Farmani,Teng Puay Tan		Advanced Engineering Informatics
743694	Behavior-based intelligent mobile robot using an immunized reinforcement adaptive learning mechanism.	Guan-Chun Luh,Wei-Chong Cheng		Advanced Engineering Informatics
743704	A computational framework for retrieval of document fragments based on decomposition schemes in engineering information management.	Shaofeng Liu,Chris A. McMahon,Mansur J. Darlington,Steve J. Culley,Peter J. Wild		Advanced Engineering Informatics
743706	Composition of engineering web services with distributed data-flows and computations.	David Liu,Jun Peng,Kincho H. Law,Gio Wiederhold,Ram D. Sriram		Advanced Engineering Informatics
743709	Emergence out of interaction: Developing evolutionary technology for design innovation.	George Kampis,László Gulyás		Advanced Engineering Informatics
743722	Multi-Level modeling and access control for data sharing in collaborative design.	Taeseong Kim,Christopher D. Cera,William C. Regli,Hyunseung Choo,JungHyun Han		Advanced Engineering Informatics
743735	Graph-based induction and its applications.	Takashi Matsuda,Hiroshi Motoda,Takashi Washio		Advanced Engineering Informatics
743736	The introduction of a design heuristics extraction method.	Peter C. Matthews,Lucienne T. M. Blessing,Ken M. Wallace		Advanced Engineering Informatics
743747	Design issues for assistive robotics for the elderly.	Qinggang Meng,Mark H. Lee		Advanced Engineering Informatics
743750	Learning in multi-agent systems: a case study of construction claims negotiation.	Zhaomin Ren,Chimay J. Anumba		Advanced Engineering Informatics
743751	Matching computational strategies to task complexity and user requirements.	John C. Miles,Lynne Moore,Justine V. Cadogan		Advanced Engineering Informatics
743752	Using cost based FMEA to enhance reliability and serviceability.	Seung J. Rhee,Kosuke Ishii		Advanced Engineering Informatics
743765	Guest editor's preface.	Riichiro Mizoguchi		Advanced Engineering Informatics
743769	Design of complex adaptive systems: Introduction.	László Monostori,Kanji Ueda		Advanced Engineering Informatics
743776	Data mining techniques for improving the reliability of system identification.	Sandro Saitta,Benny Raphael,Ian F. C. Smith		Advanced Engineering Informatics
743786	Integration of fuzzy logic, genetic algorithms and neural networks in collaborative parametric design.	Kostas M. Saridakis,Argiris J. Dentsoras		Advanced Engineering Informatics
743792	Optimal control of ship unloaders using reinforcement learning.	Leonardo Azevedo Scardua,José Jaime Da Cruz,Anna Helena Reali Costa		Advanced Engineering Informatics
743794	Introduction.	Martina Schnellenbach-Held,Markus Hartmann		Advanced Engineering Informatics
743797	Implicit rule-based fuzzy-neural networks using the identification algorithm of GA hybrid scheme based on information granulation.	Sung-Kwun Oh,Witold Pedrycz,Ho-Sung Park		Advanced Engineering Informatics
743799	Inter-agent cooperation and communication for agent-based robust dynamic scheduling in steel production.	Djamila Ouelhadj,Sanja Petrovic,Peter I. Cowling,Amnon Meisels		Advanced Engineering Informatics
743800	Transforming engineering problems through graph representations.	Offer Shai		Advanced Engineering Informatics
743803	Interactive visualisation for decision support and evaluation of robustness - in theory and in practice.	Ian S. J. Packham,M. Yaqub Rafiq,Martin F. Borthwick,Sue L. Denham		Advanced Engineering Informatics
743806	Developing intelligent tensegrity structures with stochastic search.	Kristina Shea,Etienne Fest,Ian F. C. Smith		Advanced Engineering Informatics
743808	Special issue on collaborative environments for design and manufacturing.	Weiming Shen		Advanced Engineering Informatics
743811	A knowledge-based approximate life cycle assessment system for evaluating environmental impacts of product design alternatives in a collaborative design environment.	Ji-Hyung Park,Kwang-Kyu Seo		Advanced Engineering Informatics
743812	A cooperative virtual prototyping system for mechatronic solution elements based assembly.	Qing Shen,Jürgen Gausemeier,Jochen Bauch,Rafael Radkowski		Advanced Engineering Informatics
743815	An ontological engineering approach for integrating CAD and GIS in support of infrastructure management.	Ratchata Peachavanish,Hassan A. Karimi,Burcu Akinci,Frank Boukamp		Advanced Engineering Informatics
743816	Applications of agent-based systems in intelligent manufacturing: An updated review.	Weiming Shen,Qi Hao,Hyun Joong Yoon,Douglas H. Norrie		Advanced Engineering Informatics
743819	Topologies of agents interactions in knowledge intensive multi-agent systems for networked information services.	Qiuming Zhu		Advanced Engineering Informatics
743822	Inference of power plant quake-proof information based on interactive data mining approach.	Yufei Shu		Advanced Engineering Informatics
743830	Intelligent evaluation approach for electronic product recycling via case-based reasoning.	Li-Hsing Shih,Yu-Si Chang,Yung-Teh Lin		Advanced Engineering Informatics
743847	e-Forensics steganography system for secret information retrieval.	Vidyasagar Potdar,Muhammad A. Khan,Elizabeth Chang,Mihaela Ulieru,Paul R. Worthington		Advanced Engineering Informatics
743850	Editorial.	Ian F. C. Smith,John C. Kunz,Tetsuo Tomiyama		Advanced Engineering Informatics
743857	Robust performance degradation assessment methods for enhanced rolling element bearing prognostics.	Hai Qiu,Jay Lee,Jing Lin,Gang Yu		Advanced Engineering Informatics
743859	Enhanced diagnostic certainty using information entropy theory.	Liangsheng Qu,Liangming Li,Jay Lee		Advanced Engineering Informatics
743863	Using A-Teams to optimize automatic insertion of electronic components.	Cesar Scarpini Rabak,Jaime Simão Sichman		Advanced Engineering Informatics
743865	Applying knowledge engineering techniques to customer analysis in the service industry.	Sung Ho Ha		Advanced Engineering Informatics
743867	Path planning in construction sites: performance evaluation of the Dijkstra, A, and GA search algorithms.	Amir R. Soltani,Hissam Tawfik,John Yannis Goulermas,Terrence Fernando		Advanced Engineering Informatics
743868	Computer based pedestrian landscape design using decision tree templates.	Baranidharan Raman,Jody R. Naderi		Advanced Engineering Informatics
743869	Artificial intelligence in engineering: Personal reflections.	Ram D. Sriram		Advanced Engineering Informatics
743875	A generic feature-driven activity-based cost estimation process.	Sheryl Staub-French,Martin Fischer,John C. Kunz,Boyd Paulson		Advanced Engineering Informatics
743876	Autonomic communications and the reflex unified fault management architecture.	Roy Sterritt,David W. Bustard,Darren Gunning,Phillip Henning		Advanced Engineering Informatics
743877	A concise introduction to autonomic computing.	Roy Sterritt,Manish Parashar,Huaglory Tianfield,Rainer Unland		Advanced Engineering Informatics
743885	Temporal co-creation between self and others with multi-sensory inputs.	Takeshi Takenaka,Taiki Ogata,Kanji Ueda		Advanced Engineering Informatics
743893	Emergent synthesis in supply network tool management.	Roberto Teti,D. D'Addona		Advanced Engineering Informatics
743895	Improving the tutoring of software design using case-based reasoning.	Benjy J. Thomasson,Mark Ratcliffe,Lynda Thomas		Advanced Engineering Informatics
743896	Capability-based emerging organization of autonomous agents for flexible production control.	Ingo J. Timm,Thorsten Scholz,Otthein Herzog		Advanced Engineering Informatics
743902	AMUN-autonomic middleware for ubiquitous environments applied to the smart doorplate project.	Wolfgang Trumler,Faruk Bagci,Jan Petzold,Theo Ungerer		Advanced Engineering Informatics
743906	Construction informatics: Definition and ontology.	Ziga Turk		Advanced Engineering Informatics
743911	A human-assisted knowledge extraction method for machining operations.	A. M. M. Sharif Ullah,Khalifa H. Harib		Advanced Engineering Informatics
743912	Special issue on engineering informatics for eco-design.	Yasushi Umeda,Hideki Kobayashi		Advanced Engineering Informatics
743913	Emergent short-term forecasting through ant colony engineering in coordination and control systems.	Paul Valckenaers,Karuna Hadeli,Bart Saint Germain,Paul Verstraete,Hendrik Van Brussel		Advanced Engineering Informatics
743914	In Memoriam: András Márkus (1949-2005).	József Váncza		Advanced Engineering Informatics
743923	An object-oriented framework for simulation-based green building design optimization with genetic algorithms.	Weimin Wang,Hugues Rivard,Radu Zmeureanu		Advanced Engineering Informatics
743924	Floor shape optimization for green building design.	Weimin Wang,Hugues Rivard,Radu Zmeureanu		Advanced Engineering Informatics
743926	Bounded optimization of resource allocation among multiple agents using an organizational decision model.	Qiang Wei,Tetsuo Sawaragi,Yajie Tian		Advanced Engineering Informatics
743932	Process thinking in support of system specification and selection.	Richard H. Weston,Kamran Ali Chatha,Joseph O. Ajaefobi		Advanced Engineering Informatics
743936	Enterprise modelling and system support.	Nel Wognum		Advanced Engineering Informatics
743937	Improving enterprise system support - a case-based approach.	P. M. Wognum,J. J. (Koos) Krabbendam,Henrik Buhl,Xiaofeng Ma,Ron Kenett		Advanced Engineering Informatics
743942	COE: A collaborative ontology editor based on a peer-to-peer framework.	Geraldo Xexéo,Adriana Santarosa Vivacqua,Jano Moreira de Souza,Bruno Braga,José Nogueira D'Almeida Jr,Bruno Kinder Almentero,Rodrigo Castilho,Bernardo Miranda		Advanced Engineering Informatics
743946	A homogeneous mobile robot team that is fault-tolerant.	Toshiyuki Yasuda,Kazuhiro Ohkura,Kanji Ueda		Advanced Engineering Informatics
743948	Special Issue on collaborative design and manufacturing.	Weiming Shen,Jean-Paul A. Barthès		Advanced Engineering Informatics
743949	Solving vehicle routing problems by maximum neuron model.	Noriko Yoshiike,Yoshiyasu Takefuji		Advanced Engineering Informatics
743950	A Bayesian support tool for morphological design.	Peter C. Matthews		Advanced Engineering Informatics
743951	Physical concept ontology for the knowledge intensive engineering framework.	Masaharu Yoshioka,Yasushi Umeda,Hideaki Takeda,Yoshiki Shimomura,Yutaka Nomaguchi,Tetsuo Tomiyama		Advanced Engineering Informatics
743952	Compression of small text files.	Jan Platos,Václav Snásel,Eyas El-Qawasmeh		Advanced Engineering Informatics
743954	Intelligent computing in engineering and architecture.	Ian F. C. Smith		Advanced Engineering Informatics
743955	Composition of mismatched web services in distributed service oriented design activities.	Muhammad Younas,Kuo-Ming Chao,Christopher Laing		Advanced Engineering Informatics
743956	Spatial to kinematically determined structural transformations.	H. Hofmeyer,M. C. M. Bakker		Advanced Engineering Informatics
743957	TRINETR: An architecture for collaborative intrusion detection and knowledge-based alert evaluation.	Jinqiao Yu,Y. V. Ramana Reddy,Sentil Selliah,Sumitra Reddy,Vijayanand Bharadwaj,Srinivas Kankanahalli		Advanced Engineering Informatics
743958	Building information modelling - Experts' views on standardisation and industry deployment.	Rob Howard,Bo-Christer Björk		Advanced Engineering Informatics
743960	Investigating ontology development for engineering design support.	Mansur J. Darlington,Steve J. Culley		Advanced Engineering Informatics
743962	Using linear graph theory and the principle of orthogonality to model multibody, multi-domain systems.	Chad Schmitke,John McPhee		Advanced Engineering Informatics
743964	A nature-inspired decentralized trust model to reduce information unreliability in complex disaster relief operations.	Dionysios Kostoulas,Roberto Aldunate,Feniosky Peña-Mora,Sanyogita Lakhera		Advanced Engineering Informatics
743966	Special section: CSCWD2006 web service-oriented manufacturing resource applications for networked product development.	Baoli Dong,Guoning Qi,Xinjian Gu,Xiuting Wei		Advanced Engineering Informatics
743968	A p2p based service flow system with advanced ontology-based service profiles.	Jun Shen,Yun Yang,Jun Yan		Advanced Engineering Informatics
743969	Evolutionary algorithms in multiply-specified engineering. The MOEAs and WCES strategies.	Jesús García,Antonio Berlanga,José M. Molina		Advanced Engineering Informatics
743970	To support multidisciplinary communication in VR-based virtual prototyping of mechatronic systems.	Qing Shen,Michael Grafe		Advanced Engineering Informatics
743971	Special Issue on techniques to support collaborative engineering environments.	Weiming Shen,Kuo-Ming Chao		Advanced Engineering Informatics
743972	MICF: An effective sanitization algorithm for hiding sensitive patterns on data mining.	Yu-Chiang Li,Jieh-Shan Yeh,Chin-Chen Chang		Advanced Engineering Informatics
743973	Fuzzy compatibility structures in new product development.	Julie Hohenegger,Ahmed Bufardi,Paul C. Xirouchakis		Advanced Engineering Informatics
743974	Exploring the CSCW spectrum using process mining.	Wil M. P. van der Aalst		Advanced Engineering Informatics
743975	A hybrid system for SPC concurrent pattern recognition.	Zheng Chen,Susan Lu,Sarah Lam		Advanced Engineering Informatics
743976	Classifying architectural constraints as a basis for software quality assessment.	Simon Giesecke,Wilhelm Hasselbring,Matthias Riebisch		Advanced Engineering Informatics
743977	Mining data from intensive care patients.	Jan Ramon,Daan Fierens,Fabián Güiza,Geert Meyfroidt,Hendrik Blockeel,Maurice Bruynooghe,Greet Vanden Berghe		Advanced Engineering Informatics
743978	Visual knowledge specification for conceptual design: Definition and tool support.	Bodo Kraft,Manfred Nagl		Advanced Engineering Informatics
743979	Towards the design of intelligent CAD systems: An ontological approach.	Gianluca Colombo,Alessandro Mosca,Fabio Sartori		Advanced Engineering Informatics
743980	Pareto multi-criteria decision making.	Donald E. Grierson		Advanced Engineering Informatics
743981	An evaluation of the time-varying extended logistic, simple logistic, and Gompertz models for forecasting short product lifecycles.	Charles V. Trappey,Hsin-Ying Wu		Advanced Engineering Informatics
743982	Kumbang: A domain ontology for modelling variability in software product families.	Timo Asikainen,Tomi Männistö,Timo Soininen		Advanced Engineering Informatics
743983	Management and analysis of unstructured construction data types.	Lucio Soibelman,Jianfeng Wu,Carlos H. Caldas,Ioannis K. Brilakis,Ken-Yu Lin		Advanced Engineering Informatics
743984	Toward a formal research framework for ontological analyses.	Andreas Gehlert,Werner Esswein		Advanced Engineering Informatics
743985	Ontology of systems and software engineering.	Miguel-Ángel Sicilia		Advanced Engineering Informatics
743986	Conflicts classification and solving for collaborative feature modeling.	Min Tang,Shang-Ching Chou,Jinxiang Dong		Advanced Engineering Informatics
743987	Building contextual classifiers by integrating fuzzy rule based classification technique and k-nn method for credit scoring.	Arijit Laha		Advanced Engineering Informatics
743988	Applications eligible for data mining.	Takashi Washio		Advanced Engineering Informatics
743989	An approach to accessing product data across system and software revisions.	Alexander Ball,Lian Ding,Manjula Patel		Advanced Engineering Informatics
743990	Anxiety-based affective communication for implicit human-machine interaction.	Pramila Rani,Nilanjan Sarkar,Julie Adams		Advanced Engineering Informatics
743991	Scientific research ontology to support systematic review in software engineering.	Jorge Calmon de Almeida Biolchini,Paula Gomes Mian,Ana Candida Cruz Natali,Tayana Uchôa Conte,Guilherme Horta Travassos		Advanced Engineering Informatics
743992	An intelligent hybrid system for wafer lot output time prediction.	Toly Chen		Advanced Engineering Informatics
743993	An abstract knowledge based approach to diagnosis and recovery of plan failure in multi-agent systems.	Nazaraf Shah,Kuo-Ming Chao,Anthony N. Godwin,Anne E. James		Advanced Engineering Informatics
743994	A DEA benchmarking methodology for project planning and management of new product development under decentralized profit-center business model.	Amy J. C. Trappey,Tzu-An Chiang		Advanced Engineering Informatics
743995	CPM: A collaborative process modeling for cooperative manufacturers.	Kwangyeol Ryu,Enver Yücesan		Advanced Engineering Informatics
743996	General-purpose modular hardware and software framework for mobile outdoor augmented reality applications in engineering.	Amir H. Behzadan,Brian W. Timm,Vineet R. Kamat		Advanced Engineering Informatics
743997	Virus coevolution partheno-genetic algorithms for optimal sensor placement.	Fei Kang,Jun-jie Li,Qing Xu		Advanced Engineering Informatics
743998	Improved Decision Neural Network (IDNN) based consensus method to solve a multi-objective group decision making problem.	R. K. Singh,A. K. Choudhury,M. K. Tiwari,Ravi Shankar		Advanced Engineering Informatics
743999	Constructing design representations using a sortal approach.	Rudi Stouffs		Advanced Engineering Informatics
744000	Retrieving 3D CAD model by freehand sketches for design reuse.	Jiale Wang,Yuanjun He,Haishan Tian,Hongming Cai		Advanced Engineering Informatics
744001	Incremental development of CBR strategies for computing project cost probabilities.	Benny Raphael,Bernd Domer,Sandro Saitta,Ian F. C. Smith		Advanced Engineering Informatics
744002	Enabling the creation of domain-specific reference collections to support text-based information retrieval experiments in the architecture, engineering and construction industries.	K. Y. Lin,S. H. Hsieh,H. P. Tserng,K. W. Chou,H. T. Lin,C. P. Huang,K. F. Tzeng		Advanced Engineering Informatics
744003	A cooperative universal data model platform for the data-centric electronic system-level design.	Kun Tong,Jinian Bian,Haili Wang		Advanced Engineering Informatics
744004	A new concept of compatibility structure in new product development.	Julie Hohenegger,Ahmed Bufardi,Paul C. Xirouchakis		Advanced Engineering Informatics
744005	Life-cycle data management of engineered-to-order components using radio frequency identification.	Esin Ergen,Burcu Akinci,Rafael Sacks		Advanced Engineering Informatics
744006	Dynamic mobile RFID-based supply chain control and management system in construction.	Lung-Chuang Wang,Yu-Cheng Lin,Pao H. Lin		Advanced Engineering Informatics
744007	A proximity-based method for locating RFID tagged objects.	Jongchul Song,Carl T. Haas,Carlos H. Caldas		Advanced Engineering Informatics
744008	Radio-Frequency Identification (RFID) applications: A brief introduction.	Konstantinos Domdouzis,Bimal Kumar,Chimay J. Anumba		Advanced Engineering Informatics
744009	Special Section on RFID applications in engineering.	Bimal Kumar		Advanced Engineering Informatics
744010	Local search optimisation applied to the minimum distance problem.	J. A. Bland		Advanced Engineering Informatics
744011	A language for functional interpretation of model based simulation.	Jonathan Bell,Neal Snooke,Chris Price		Advanced Engineering Informatics
744012	Performance of KNN and SVM classifiers on full word Arabic articles.	Ismail Hmeidi,Bilal Hawashin,Eyas El-Qawasmeh		Advanced Engineering Informatics
744013	IT-based approach for effective management of project changes: A change management system (CMS).	Faisal Manzoor Arain		Advanced Engineering Informatics
744014	Advanced Engineering Informatics.	John C. Kunz,Ian F. C. Smith,Tetsuo Tomiyama		Advanced Engineering Informatics
744015	Guest editor's introduction: Special Issue on network methods in engineering.	Kenneth Preiss		Advanced Engineering Informatics
744016	Towards the next generation of artificial neural networks for civil engineering.	Ian Flood		Advanced Engineering Informatics
744017	Federated integration of networked manufacturing service platforms.	Yun Xu,Tianyuan Xiao,Ce Liang,Linxuan Zhang		Advanced Engineering Informatics
744018	Make-to-order or make-to-stock decision by a novel hybrid approach.	Nima Zaerpour,Masoud Rabbani,Amir Hossein Gharehgozli,Reza Tavakkoli-Moghaddam		Advanced Engineering Informatics
744019	Editorial.	John C. Kunz,Tetsuo Tomiyama,Ian F. C. Smith		Advanced Engineering Informatics
744020	Soft computing in engineering design - A review.	Kostas M. Saridakis,Argiris J. Dentsoras		Advanced Engineering Informatics
744021	An intelligent method for selecting optimal materials and its application.	A. M. M. Sharif Ullah,Khalifa H. Harib		Advanced Engineering Informatics
744022	A multi-objective scatter search for a mixed-model assembly line sequencing problem.	Alireza Rahimi-Vahed,Masoud Rabbani,Reza Tavakkoli-Moghaddam,S. Ali Torabi,Fariborz Jolai		Advanced Engineering Informatics
744023	Multi-model driven collaborative development platform for service-oriented e-Business systems.	Yinsheng Li,Jianping Shen,Junshuai Shi,Weiming Shen,Ying Huang,Yingxiao Xu		Advanced Engineering Informatics
744024	Model-free data interpretation for continuous monitoring of complex structures.	Daniele Posenato,Francesca Lanata,Daniele Inaudi,Ian F. C. Smith		Advanced Engineering Informatics
744025	Special section: CSCWD 2006 interfacing heterogeneous PDM systems using the PLM Services.	Erkan Gunpinar,Soonhung Han		Advanced Engineering Informatics
744026	Challenges, approaches and architecture for distributed process integration in heterogeneous environments.	William J. O'Brien,Joachim Hammer,Mohsin Siddiqui,Oguzhan Topsakal		Advanced Engineering Informatics
744027	A codimension-zero approach to discretizing and solving field problems.	Franco Milicchio,Antonio DiCarlo,Alberto Paoluzzi,Vadim Shapiro		Advanced Engineering Informatics
744028	Combinatorial synthesis approach employing graph networks.	Offer Shai,Noel Titus,Karthik Ramani		Advanced Engineering Informatics
744029	A collaborative face-to-face design support system based on sketching and gesturing.	Gustavo Zurita,Nelson Baloian,Felipe Baytelman		Advanced Engineering Informatics
744030	Generation of energy-efficient architecture solutions applying GENE_ARCH: An evolution-based generative design system.	Luisa Caldas		Advanced Engineering Informatics
744031	A geometric modelling framework for conceptual structural design from early digital architectural models.	Rodrigo Mora,Claude Bédard,Hugues Rivard		Advanced Engineering Informatics
744032	An investigation into the applicability of building information models in geospatial environment in support of site selection and fire response management processes.	Umit Isikdag,Jason Underwood,Ghassan Aouad		Advanced Engineering Informatics
744033	Supporting management and maintenance of manufacturing knowledge in design automation systems.	Fredrik Elgh		Advanced Engineering Informatics
744034	Evaluating interface designs for user-system interaction media in buildings.	Szucheng Chien,Ardeshir Mahdavi		Advanced Engineering Informatics
